"Time","{__name__=""gala_gopher_mem_cache_kB"", infos=""/proc/meminfo"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmocache-fill-gatewayom""}"
2025-07-15 17:50:15,4196836
2025-07-15 17:50:30,4196836
2025-07-15 17:50:45,4197784
2025-07-15 17:51:00,4197784
2025-07-15 17:51:15,4197784
2025-07-15 17:51:30,4197784
2025-07-15 17:51:45,4198792
2025-07-15 17:52:00,4198792
2025-07-15 17:52:15,4198792
2025-07-15 17:52:30,4198792
2025-07-15 17:52:45,4199776
2025-07-15 17:53:00,4199776
2025-07-15 17:53:15,4199776
2025-07-15 17:53:30,4199776
2025-07-15 17:53:45,4200692
2025-07-15 17:54:00,4200692
2025-07-15 17:54:15,4200692
2025-07-15 17:54:30,4200692
2025-07-15 17:54:45,4244356
2025-07-15 17:55:00,4244356
2025-07-15 17:55:15,4244356
2025-07-15 17:55:30,4244356
2025-07-15 17:55:45,4245060
2025-07-15 17:56:00,4245060
2025-07-15 17:56:15,4245060
2025-07-15 17:56:30,4245060
2025-07-15 17:56:45,4245908
2025-07-15 17:57:00,4245908
2025-07-15 17:57:15,4245908
2025-07-15 17:57:30,4245908
2025-07-15 17:57:45,4246584
2025-07-15 17:58:00,4246584
2025-07-15 17:58:15,4246584
2025-07-15 17:58:30,4246584
2025-07-15 17:58:45,4247024
2025-07-15 17:59:00,4247024
2025-07-15 17:59:15,4247024
2025-07-15 17:59:30,4247024
2025-07-15 17:59:45,4247460
2025-07-15 18:00:00,4247460
2025-07-15 18:00:15,4247460
2025-07-15 18:00:30,4247460
2025-07-15 18:00:45,4239280
2025-07-15 18:01:00,4239280
2025-07-15 18:01:15,4239280
2025-07-15 18:01:30,4239280
2025-07-15 18:01:45,4239712
2025-07-15 18:02:00,4239712
2025-07-15 18:02:15,4239712
2025-07-15 18:02:30,4239712
2025-07-15 18:02:45,4240156
2025-07-15 18:03:00,4240156
2025-07-15 18:03:15,4240156
2025-07-15 18:03:30,4240156
2025-07-15 18:03:45,4240628
2025-07-15 18:04:00,4240628
2025-07-15 18:04:15,4240628
2025-07-15 18:04:30,4240628
2025-07-15 18:04:45,4241068
2025-07-15 18:05:00,4241068
2025-07-15 18:05:15,4241068
2025-07-15 18:05:30,4241068
2025-07-15 18:05:45,4241560
2025-07-15 18:06:00,4241560
2025-07-15 18:06:15,4241560
2025-07-15 18:06:30,4241560
2025-07-15 18:06:45,4242012
2025-07-15 18:07:00,4242012
2025-07-15 18:07:15,4242012
2025-07-15 18:07:30,4242012
2025-07-15 18:07:45,4242700
2025-07-15 18:08:00,4242700
2025-07-15 18:08:15,4242700
2025-07-15 18:08:30,4242700
2025-07-15 18:08:45,4243648
2025-07-15 18:09:00,4243648
2025-07-15 18:09:15,4243648
2025-07-15 18:09:30,4243648
2025-07-15 18:09:45,4244112
2025-07-15 18:10:00,4244112
2025-07-15 18:10:15,4244112
2025-07-15 18:10:30,4244112
2025-07-15 18:10:45,4244612
2025-07-15 18:11:00,4244612
2025-07-15 18:11:15,4244612
2025-07-15 18:11:30,4244612
2025-07-15 18:11:45,4245188
2025-07-15 18:12:00,4245188
2025-07-15 18:12:15,4245188
2025-07-15 18:12:30,4245188
2025-07-15 18:12:45,4245584
2025-07-15 18:13:00,4245584
2025-07-15 18:13:15,4245584
2025-07-15 18:13:30,4245584
2025-07-15 18:13:45,4246120
2025-07-15 18:14:00,4246120
2025-07-15 18:14:15,4246120
2025-07-15 18:14:30,4246120
2025-07-15 18:14:45,4246660
2025-07-15 18:15:00,4246660
2025-07-15 18:15:15,4246660
2025-07-15 18:15:30,4246660
2025-07-15 18:15:45,4247032
2025-07-15 18:16:00,4247032
2025-07-15 18:16:15,4247032
2025-07-15 18:16:30,4247032
2025-07-15 18:16:45,4247592
2025-07-15 18:17:00,4247592
2025-07-15 18:17:15,4247592
2025-07-15 18:17:30,4247592
2025-07-15 18:17:45,4247968
2025-07-15 18:18:00,4247968
2025-07-15 18:18:15,4247968
2025-07-15 18:18:30,4247968
2025-07-15 18:18:45,4248512
2025-07-15 18:19:00,4248512
2025-07-15 18:19:15,4248512
2025-07-15 18:19:30,4248512
2025-07-15 18:19:45,4248904
2025-07-15 18:20:00,4248904
2025-07-15 18:20:15,4248904
2025-07-15 18:20:30,4248904
2025-07-15 18:20:45,4249460
2025-07-15 18:21:00,4249460
2025-07-15 18:21:15,4249460
2025-07-15 18:21:30,4249460
2025-07-15 18:21:45,4249940
2025-07-15 18:22:00,4249940
2025-07-15 18:22:15,4249940
2025-07-15 18:22:30,4249940
2025-07-15 18:22:45,4250420
2025-07-15 18:23:00,4250420
2025-07-15 18:23:15,4250420
2025-07-15 18:23:30,4250420
2025-07-15 18:23:45,4250976
2025-07-15 18:24:00,4250976
2025-07-15 18:24:15,4250976
2025-07-15 18:24:30,4250976
2025-07-15 18:24:45,4251304
2025-07-15 18:25:00,4251304
2025-07-15 18:25:15,4251304
2025-07-15 18:25:30,4251304
2025-07-15 18:25:45,4251920
2025-07-15 18:26:00,4251920
2025-07-15 18:26:15,4251920
2025-07-15 18:26:30,4251920
2025-07-15 18:26:45,4252956
2025-07-15 18:27:00,4252956
2025-07-15 18:27:15,4252956
2025-07-15 18:27:30,4252956
2025-07-15 18:27:45,4253440
2025-07-15 18:28:00,4253440
2025-07-15 18:28:15,4253440
2025-07-15 18:28:30,4253440
2025-07-15 18:28:45,4253948
2025-07-15 18:29:00,4253948
2025-07-15 18:29:15,4253948
2025-07-15 18:29:30,4253948
2025-07-15 18:29:45,4254328
2025-07-15 18:30:00,4254328
2025-07-15 18:30:15,4254328
2025-07-15 18:30:30,4254328
2025-07-15 18:30:45,4254848
2025-07-15 18:31:00,4254848
2025-07-15 18:31:15,4254848
2025-07-15 18:31:30,4254848
2025-07-15 18:31:45,4255224
2025-07-15 18:32:00,4255224
2025-07-15 18:32:15,4255224
2025-07-15 18:32:30,4255224
2025-07-15 18:32:45,4255672
2025-07-15 18:33:00,4255672
2025-07-15 18:33:15,4255672
2025-07-15 18:33:30,4255672
2025-07-15 18:33:45,4256148
2025-07-15 18:34:00,4256148
2025-07-15 18:34:15,4256148
2025-07-15 18:34:30,4256148
2025-07-15 18:34:45,4256672
2025-07-15 18:35:00,4256672
2025-07-15 18:35:15,4256672
2025-07-15 18:35:30,4256672
2025-07-15 18:35:45,4257096
2025-07-15 18:36:00,4257096
2025-07-15 18:36:15,4257096
2025-07-15 18:36:30,4257096
2025-07-15 18:36:45,4257368
2025-07-15 18:37:00,4257368
2025-07-15 18:37:15,4257368
2025-07-15 18:37:30,4257368
2025-07-15 18:37:45,4257784
2025-07-15 18:38:00,4257784
2025-07-15 18:38:15,4257784
2025-07-15 18:38:30,4257784
2025-07-15 18:38:45,4258236
2025-07-15 18:39:00,4258236
2025-07-15 18:39:15,4258236
2025-07-15 18:39:30,4258236
2025-07-15 18:39:45,4258732
2025-07-15 18:40:00,4258732
2025-07-15 18:40:15,4258732
2025-07-15 18:40:30,4258732
2025-07-15 18:40:45,4259132
2025-07-15 18:41:00,4259132
2025-07-15 18:41:15,4259132
2025-07-15 18:41:30,4259132
2025-07-15 18:41:45,4259540
2025-07-15 18:42:00,4259540
2025-07-15 18:42:15,4259540
2025-07-15 18:42:30,4259540
2025-07-15 18:42:45,4259988
2025-07-15 18:43:00,4259988
2025-07-15 18:43:15,4259988
2025-07-15 18:43:30,4259988
2025-07-15 18:43:45,4260444
2025-07-15 18:44:00,4260444
2025-07-15 18:44:15,4260444
2025-07-15 18:44:30,4260444
2025-07-15 18:44:45,4260896
2025-07-15 18:45:00,4260896
2025-07-15 18:45:15,4260896
2025-07-15 18:45:30,4260896
2025-07-15 18:45:45,4261404
2025-07-15 18:46:00,4261404
2025-07-15 18:46:15,4261404
2025-07-15 18:46:30,4261404
2025-07-15 18:46:45,4262048
2025-07-15 18:47:00,4262048
2025-07-15 18:47:15,4262048
2025-07-15 18:47:30,4262048
2025-07-15 18:47:45,4262604
2025-07-15 18:48:00,4262604
2025-07-15 18:48:15,4262604
2025-07-15 18:48:30,4262604
2025-07-15 18:48:45,4263200
2025-07-15 18:49:00,4263200
2025-07-15 18:49:15,4263200
2025-07-15 18:49:30,4263200
2025-07-15 18:49:45,4263712
2025-07-15 18:50:00,4263712
2025-07-15 18:50:15,4263712
2025-07-15 18:50:30,4263712
2025-07-15 18:50:45,4264444
2025-07-15 18:51:00,4264444
2025-07-15 18:51:15,4264444
2025-07-15 18:51:30,4264444
2025-07-15 18:51:45,4265012
2025-07-15 18:52:00,4265012
2025-07-15 18:52:15,4265012
2025-07-15 18:52:30,4265012
2025-07-15 18:52:45,4265572
2025-07-15 18:53:00,4265572
2025-07-15 18:53:15,4265572
2025-07-15 18:53:30,4265572
2025-07-15 18:53:45,4266104
2025-07-15 18:54:00,4266104
2025-07-15 18:54:15,4266104
2025-07-15 18:54:30,4266104
2025-07-15 18:54:45,4266668
2025-07-15 18:55:00,4266668
2025-07-15 18:55:15,4266668
2025-07-15 18:55:30,4266668
2025-07-15 18:55:45,4267184
2025-07-15 18:56:00,4267184
2025-07-15 18:56:15,4267184
2025-07-15 18:56:30,4267184
2025-07-15 18:56:45,4267708
2025-07-15 18:57:00,4267708
2025-07-15 18:57:15,4267708
2025-07-15 18:57:30,4267708
2025-07-15 18:57:45,4268280
2025-07-15 18:58:00,4268280
2025-07-15 18:58:15,4268280
2025-07-15 18:58:30,4268280
2025-07-15 18:58:45,4268832
2025-07-15 18:59:00,4268832
2025-07-15 18:59:15,4268832
2025-07-15 18:59:30,4268832
2025-07-15 18:59:45,4269468
2025-07-15 19:00:00,4269468
2025-07-15 19:00:15,4269468
2025-07-15 19:00:30,4269468
2025-07-15 19:00:45,4270572
2025-07-15 19:01:00,4270572
2025-07-15 19:01:15,4270572
2025-07-15 19:01:30,4270572
2025-07-15 19:01:45,4271352
2025-07-15 19:02:00,4271352
2025-07-15 19:02:15,4271352
2025-07-15 19:02:30,4271352
2025-07-15 19:02:45,4271940
2025-07-15 19:03:00,4271940
2025-07-15 19:03:15,4271940
2025-07-15 19:03:30,4271940
2025-07-15 19:03:45,4272404
2025-07-15 19:04:00,4272404
2025-07-15 19:04:15,4272404
2025-07-15 19:04:30,4272404
2025-07-15 19:04:45,4272904
2025-07-15 19:05:00,4272904
2025-07-15 19:05:15,4272904
2025-07-15 19:05:30,4272904
2025-07-15 19:05:45,4273464
2025-07-15 19:06:00,4273464
2025-07-15 19:06:15,4273464
2025-07-15 19:06:30,4273464
2025-07-15 19:06:45,4274032
2025-07-15 19:07:00,4274032
2025-07-15 19:07:15,4274032
2025-07-15 19:07:30,4274032
2025-07-15 19:07:45,4274588
2025-07-15 19:08:00,4274588
2025-07-15 19:08:15,4274588
2025-07-15 19:08:30,4274588
2025-07-15 19:08:45,4275016
2025-07-15 19:09:00,4275016
2025-07-15 19:09:15,4275016
2025-07-15 19:09:30,4275016
2025-07-15 19:09:45,4275536
2025-07-15 19:10:00,4275536
2025-07-15 19:10:15,4275536
2025-07-15 19:10:30,4275536
2025-07-15 19:10:45,4276088
2025-07-15 19:11:00,4276088
2025-07-15 19:11:15,4276088
2025-07-15 19:11:30,4276088
2025-07-15 19:11:45,4276616
2025-07-15 19:12:00,4276616
2025-07-15 19:12:15,4276616
2025-07-15 19:12:30,4276616
2025-07-15 19:12:45,4277024
2025-07-15 19:13:00,4277024
2025-07-15 19:13:15,4277024
2025-07-15 19:13:30,4277024
2025-07-15 19:13:45,4277536
2025-07-15 19:14:00,4277536
2025-07-15 19:14:15,4277536
2025-07-15 19:14:30,4277536
2025-07-15 19:14:45,4292932
2025-07-15 19:15:00,4292932
2025-07-15 19:15:15,4292932
2025-07-15 19:15:30,4292932
2025-07-15 19:15:45,4293524
2025-07-15 19:16:00,4293524
2025-07-15 19:16:15,4293524
2025-07-15 19:16:30,4293524
2025-07-15 19:16:45,4294052
2025-07-15 19:17:00,4294052
2025-07-15 19:17:15,4294052
2025-07-15 19:17:30,4294052
2025-07-15 19:17:45,4294260
2025-07-15 19:18:00,4294260
2025-07-15 19:18:15,4294260
2025-07-15 19:18:30,4294260
2025-07-15 19:18:45,4295004
2025-07-15 19:19:00,4295004
2025-07-15 19:19:15,4295004
2025-07-15 19:19:30,4295004
2025-07-15 19:19:45,4295560
2025-07-15 19:20:00,4295560
2025-07-15 19:20:15,4295560
2025-07-15 19:20:30,4295560
2025-07-15 19:20:45,4291796
2025-07-15 19:21:00,4291796
2025-07-15 19:21:15,4291796
2025-07-15 19:21:30,4291796
2025-07-15 19:21:45,4292332
2025-07-15 19:22:00,4292332
2025-07-15 19:22:15,4292332
2025-07-15 19:22:30,4292332
2025-07-15 19:22:45,4292740
2025-07-15 19:23:00,4292740
2025-07-15 19:23:15,4292740
2025-07-15 19:23:30,4292740
2025-07-15 19:23:45,4293372
2025-07-15 19:24:00,4293372
2025-07-15 19:24:15,4293372
