Time,vets_service,source,Minutes
2025-05-17 17:45:15,0.0,MEM_STRESS,27.0
2025-05-17 17:45:30,0.0,MEM_STRESS,27.25
2025-05-17 17:45:45,0.0,MEM_STRESS,27.5
2025-05-17 17:46:00,0.0,MEM_STRESS,27.75
2025-05-17 17:46:15,0.0,MEM_STRESS,28.0
2025-05-17 17:46:30,0.0,MEM_STRESS,28.25
2025-05-17 17:46:45,0.0,MEM_STRESS,28.5
2025-05-17 17:47:00,0.0,MEM_STRESS,28.75
2025-05-17 17:47:15,0.0,MEM_STRESS,29.0
2025-05-17 17:47:30,0.0,MEM_STRESS,29.25
2025-05-17 17:47:45,0.0,MEM_STRESS,29.5
2025-05-17 17:48:00,0.0,MEM_STRESS,29.75
2025-05-17 17:55:30,5.25,MEM_STRESS,37.25
2025-05-17 17:55:45,5.25,MEM_STRESS,37.5
2025-05-17 17:56:00,5.25,MEM_STRESS,37.75
2025-05-17 17:56:15,5.25,MEM_STRESS,38.0
2025-05-17 17:56:30,0.75,MEM_STRESS,38.25
2025-05-17 17:56:45,0.75,MEM_STRESS,38.5
2025-05-17 17:57:00,0.75,MEM_STRESS,38.75
2025-05-17 17:57:15,0.75,MEM_STRESS,39.0
2025-05-17 17:57:30,0.0,MEM_STRESS,39.25
2025-05-17 17:57:45,0.0,MEM_STRESS,39.5
2025-05-17 17:58:00,0.0,MEM_STRESS,39.75
2025-05-17 17:58:15,0.0,MEM_STRESS,40.0
2025-05-17 17:58:30,0.0,MEM_STRESS,40.25
2025-05-17 17:58:45,0.0,MEM_STRESS,40.5
2025-05-17 17:59:00,0.0,MEM_STRESS,40.75
2025-05-17 17:59:15,0.0,MEM_STRESS,41.0
2025-05-17 17:59:30,0.0,MEM_STRESS,41.25
2025-05-17 17:59:45,0.0,MEM_STRESS,41.5
2025-05-17 18:00:00,0.0,MEM_STRESS,41.75
2025-05-17 18:00:15,0.0,MEM_STRESS,42.0
2025-05-17 18:00:30,0.0,MEM_STRESS,42.25
2025-05-17 18:00:45,0.0,MEM_STRESS,42.5
2025-05-17 18:01:00,0.0,MEM_STRESS,42.75
2025-05-17 18:01:15,0.0,MEM_STRESS,43.0
2025-05-17 18:01:30,0.0,MEM_STRESS,43.25
2025-05-17 18:01:45,0.0,MEM_STRESS,43.5
2025-05-17 18:02:00,0.0,MEM_STRESS,43.75
2025-05-17 18:02:15,0.0,MEM_STRESS,44.0
2025-05-17 18:04:30,0.0,MEM_STRESS,46.25
2025-05-17 18:04:45,0.0,MEM_STRESS,46.5
2025-05-17 18:05:00,0.0,MEM_STRESS,46.75
2025-05-17 18:05:15,0.0,MEM_STRESS,47.0
2025-05-17 18:05:30,0.0,MEM_STRESS,47.25
2025-05-17 18:05:45,0.0,MEM_STRESS,47.5
2025-05-17 18:06:00,0.0,MEM_STRESS,47.75
2025-05-17 18:06:15,0.0,MEM_STRESS,48.0
2025-05-17 18:06:30,6.0,MEM_STRESS,48.25
2025-05-17 18:06:45,6.0,MEM_STRESS,48.5
2025-05-17 18:07:00,6.0,MEM_STRESS,48.75
2025-05-17 18:07:15,6.0,MEM_STRESS,49.0
2025-05-17 18:07:30,0.0,MEM_STRESS,49.25
2025-05-17 18:07:45,0.0,MEM_STRESS,49.5
2025-05-17 18:08:00,0.0,MEM_STRESS,49.75
2025-05-17 18:08:15,0.0,MEM_STRESS,50.0
2025-05-17 18:08:30,0.0,MEM_STRESS,50.25
2025-05-17 18:08:45,0.0,MEM_STRESS,50.5
2025-05-17 18:09:00,0.0,MEM_STRESS,50.75
2025-05-17 18:09:15,0.0,MEM_STRESS,51.0
2025-05-17 18:09:30,0.0,MEM_STRESS,51.25
2025-05-17 18:09:45,0.0,MEM_STRESS,51.5
2025-05-17 18:10:00,0.0,MEM_STRESS,51.75
2025-05-17 18:10:15,0.0,MEM_STRESS,52.0
2025-05-17 18:10:30,0.0,MEM_STRESS,52.25
2025-05-17 18:10:45,0.0,MEM_STRESS,52.5
2025-05-17 18:11:00,0.0,MEM_STRESS,52.75
2025-05-17 18:11:15,0.0,MEM_STRESS,53.0
2025-05-17 18:11:30,0.0,MEM_STRESS,53.25
2025-05-17 18:11:45,0.0,MEM_STRESS,53.5
2025-05-17 18:12:00,0.0,MEM_STRESS,53.75
2025-05-17 18:12:15,0.0,MEM_STRESS,54.0
2025-05-17 18:14:30,0.0,MEM_STRESS,56.25
2025-05-17 18:14:45,0.0,MEM_STRESS,56.5
2025-05-17 18:15:00,0.0,MEM_STRESS,56.75
2025-05-17 18:15:15,0.0,MEM_STRESS,57.0
2025-05-17 18:15:30,0.0,MEM_STRESS,57.25
2025-05-17 18:15:45,0.0,MEM_STRESS,57.5
2025-05-17 18:16:00,0.0,MEM_STRESS,57.75
2025-05-17 18:16:15,0.0,MEM_STRESS,58.0
2025-05-17 18:16:30,0.0,MEM_STRESS,58.25
2025-05-17 18:16:45,0.0,MEM_STRESS,58.5
2025-05-17 18:17:00,0.0,MEM_STRESS,58.75
2025-05-17 18:17:15,0.0,MEM_STRESS,59.0
2025-05-17 18:17:30,0.0,MEM_STRESS,59.25
2025-05-17 18:17:45,0.0,MEM_STRESS,59.5
2025-05-17 18:18:00,0.0,MEM_STRESS,59.75
2025-05-17 18:18:15,0.0,MEM_STRESS,60.0
2025-05-17 18:18:30,0.0,MEM_STRESS,60.25
2025-05-17 18:18:45,0.0,MEM_STRESS,60.5
2025-05-17 18:19:00,0.0,MEM_STRESS,60.75
2025-05-17 18:19:15,0.0,MEM_STRESS,61.0
2025-05-17 18:25:30,0.0,MEM_STRESS,67.25
2025-05-17 18:25:45,0.0,MEM_STRESS,67.5
2025-05-17 18:26:00,0.0,MEM_STRESS,67.75
2025-05-17 18:26:15,0.0,MEM_STRESS,68.0
2025-05-17 18:26:30,0.0,MEM_STRESS,68.25
2025-05-17 18:26:45,0.0,MEM_STRESS,68.5
2025-05-17 18:27:00,0.0,MEM_STRESS,68.75
2025-05-17 18:27:15,0.0,MEM_STRESS,69.0
2025-05-17 18:27:30,0.0,MEM_STRESS,69.25
2025-05-17 18:27:45,0.0,MEM_STRESS,69.5
2025-05-17 18:28:00,0.0,MEM_STRESS,69.75
2025-05-17 18:28:15,0.0,MEM_STRESS,70.0
2025-05-17 18:28:30,0.0,MEM_STRESS,70.25
2025-05-17 18:28:45,0.0,MEM_STRESS,70.5
2025-05-17 18:29:00,0.0,MEM_STRESS,70.75
2025-05-17 18:29:15,0.0,MEM_STRESS,71.0
2025-05-17 18:29:30,0.0,MEM_STRESS,71.25
2025-05-17 18:29:45,0.0,MEM_STRESS,71.5
2025-05-17 18:30:00,0.0,MEM_STRESS,71.75
2025-05-17 18:30:15,0.0,MEM_STRESS,72.0
2025-05-17 18:32:30,0.0,MEM_STRESS,74.25
2025-05-17 18:32:45,0.0,MEM_STRESS,74.5
2025-05-17 18:33:00,0.0,MEM_STRESS,74.75
2025-05-17 18:33:15,0.0,MEM_STRESS,75.0
2025-05-17 18:33:30,0.0,MEM_STRESS,75.25
2025-05-17 18:33:45,0.0,MEM_STRESS,75.5
2025-05-17 18:34:00,0.0,MEM_STRESS,75.75
2025-05-17 18:34:15,0.0,MEM_STRESS,76.0
2025-05-17 18:34:30,0.0,MEM_STRESS,76.25
2025-05-17 18:34:45,0.0,MEM_STRESS,76.5
2025-05-17 18:35:00,0.0,MEM_STRESS,76.75
2025-05-17 18:35:15,0.0,MEM_STRESS,77.0
2025-05-17 18:35:30,0.0,MEM_STRESS,77.25
2025-05-17 18:35:45,0.0,MEM_STRESS,77.5
2025-05-17 18:36:00,0.0,MEM_STRESS,77.75
2025-05-17 18:36:15,0.0,MEM_STRESS,78.0
2025-05-17 18:36:30,0.0,MEM_STRESS,78.25
2025-05-17 18:36:45,0.0,MEM_STRESS,78.5
2025-05-17 18:37:00,0.0,MEM_STRESS,78.75
2025-05-17 18:37:15,0.0,MEM_STRESS,79.0
2025-05-17 18:50:45,0.0,MEM_STRESS,92.5
2025-05-17 18:51:00,0.0,MEM_STRESS,92.75
2025-05-17 18:51:15,0.0,MEM_STRESS,93.0
2025-05-17 18:51:30,0.0,MEM_STRESS,93.25
2025-05-17 18:51:45,0.0,MEM_STRESS,93.5
2025-05-17 18:52:00,0.0,MEM_STRESS,93.75
2025-05-17 18:52:15,0.0,MEM_STRESS,94.0
2025-05-17 18:52:30,0.0,MEM_STRESS,94.25
2025-05-17 18:52:45,6.0,MEM_STRESS,94.5
2025-05-17 18:53:00,6.0,MEM_STRESS,94.75
2025-05-17 18:53:15,6.0,MEM_STRESS,95.0
2025-05-17 18:53:30,6.0,MEM_STRESS,95.25
2025-05-17 18:53:45,0.0,MEM_STRESS,95.5
2025-05-17 18:54:00,0.0,MEM_STRESS,95.75
2025-05-17 18:54:15,0.0,MEM_STRESS,96.0
2025-05-17 18:54:30,0.0,MEM_STRESS,96.25
2025-05-17 18:54:45,0.0,MEM_STRESS,96.5
2025-05-17 18:55:00,0.0,MEM_STRESS,96.75
2025-05-17 18:55:15,0.0,MEM_STRESS,97.0
2025-05-17 18:55:30,0.0,MEM_STRESS,97.25
2025-05-17 18:55:45,0.0,MEM_STRESS,97.5
2025-05-17 18:56:00,0.0,MEM_STRESS,97.75
2025-05-17 18:56:15,0.0,MEM_STRESS,98.0
