"Time","{__name__=""gala_gopher_cpu_system_msec"", cpu=""0"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""1"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""2"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""3"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""4"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""5"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""6"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""7"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""8"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}","{__name__=""gala_gopher_cpu_system_msec"", cpu=""9"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""baseline1h""}"
2025-05-12 16:03:30,1770,1630,1630,1770,1630,1750,1650,1600,0,0
2025-05-12 16:03:45,1770,1630,1630,1770,1630,1750,1650,1600,0,0
2025-05-12 16:04:00,1770,1630,1630,1770,1630,1750,1650,1600,0,0
2025-05-12 16:04:15,1770,1630,1630,1770,1630,1750,1650,1600,0,0
2025-05-12 16:04:30,1640,1680,1820,1640,1560,1860,1700,1860,0,0
2025-05-12 16:04:45,1640,1680,1820,1640,1560,1860,1700,1860,0,0
2025-05-12 16:05:00,1640,1680,1820,1640,1560,1860,1700,1860,0,0
2025-05-12 16:05:15,1640,1680,1820,1640,1560,1860,1700,1860,0,0
2025-05-12 16:05:30,1370,1520,1390,1400,1410,1390,1460,1480,0,0
2025-05-12 16:05:45,1370,1520,1390,1400,1410,1390,1460,1480,0,0
2025-05-12 16:06:00,1370,1520,1390,1400,1410,1390,1460,1480,0,0
2025-05-12 16:06:15,1370,1520,1390,1400,1410,1390,1460,1480,0,0
2025-05-12 16:06:30,1160,1440,1330,1290,1400,1290,1350,1300,0,0
2025-05-12 16:06:45,1160,1440,1330,1290,1400,1290,1350,1300,0,0
2025-05-12 16:07:00,1160,1440,1330,1290,1400,1290,1350,1300,0,0
2025-05-12 16:07:15,1160,1440,1330,1290,1400,1290,1350,1300,0,0
2025-05-12 16:07:30,1370,1340,1270,1390,1390,1410,1330,1330,0,0
2025-05-12 16:07:45,1370,1340,1270,1390,1390,1410,1330,1330,0,0
2025-05-12 16:08:00,1370,1340,1270,1390,1390,1410,1330,1330,0,0
2025-05-12 16:08:15,1370,1340,1270,1390,1390,1410,1330,1330,0,0
2025-05-12 16:08:30,1250,1210,1290,1310,1350,1360,1390,1300,0,0
2025-05-12 16:08:45,1250,1210,1290,1310,1350,1360,1390,1300,0,0
2025-05-12 16:09:00,1250,1210,1290,1310,1350,1360,1390,1300,0,0
2025-05-12 16:09:15,1250,1210,1290,1310,1350,1360,1390,1300,0,0
2025-05-12 16:09:30,1240,1210,1370,1230,1310,1380,1340,1290,0,0
2025-05-12 16:09:45,1240,1210,1370,1230,1310,1380,1340,1290,0,0
2025-05-12 16:10:00,1240,1210,1370,1230,1310,1380,1340,1290,0,0
2025-05-12 16:10:15,1240,1210,1370,1230,1310,1380,1340,1290,0,0
2025-05-12 16:10:30,1340,1140,1210,1190,1170,1290,1210,1320,0,0
2025-05-12 16:10:45,1340,1140,1210,1190,1170,1290,1210,1320,0,0
2025-05-12 16:11:00,1340,1140,1210,1190,1170,1290,1210,1320,0,0
2025-05-12 16:11:15,1340,1140,1210,1190,1170,1290,1210,1320,0,0
2025-05-12 16:11:30,1250,1310,1300,1300,1310,1300,1250,1250,0,0
2025-05-12 16:11:45,1250,1310,1300,1300,1310,1300,1250,1250,0,0
2025-05-12 16:12:00,1250,1310,1300,1300,1310,1300,1250,1250,0,0
2025-05-12 16:12:15,1250,1310,1300,1300,1310,1300,1250,1250,0,0
2025-05-12 16:12:30,1320,1310,1310,1270,1380,1220,1210,1170,0,0
2025-05-12 16:12:45,1320,1310,1310,1270,1380,1220,1210,1170,0,0
2025-05-12 16:13:00,1320,1310,1310,1270,1380,1220,1210,1170,0,0
2025-05-12 16:13:15,1320,1310,1310,1270,1380,1220,1210,1170,0,0
2025-05-12 16:13:30,1170,1270,1210,1220,1250,1330,1370,1240,0,0
2025-05-12 16:13:45,1170,1270,1210,1220,1250,1330,1370,1240,0,0
2025-05-12 16:14:00,1170,1270,1210,1220,1250,1330,1370,1240,0,0
2025-05-12 16:14:15,1170,1270,1210,1220,1250,1330,1370,1240,0,0
2025-05-12 16:14:30,1470,1450,1350,1340,1360,1370,1380,1310,0,0
2025-05-12 16:14:45,1470,1450,1350,1340,1360,1370,1380,1310,0,0
2025-05-12 16:15:00,1470,1450,1350,1340,1360,1370,1380,1310,0,0
2025-05-12 16:15:15,1470,1450,1350,1340,1360,1370,1380,1310,0,0
2025-05-12 16:15:30,1470,1330,1350,1360,1370,1430,1400,1390,0,0
2025-05-12 16:15:45,1470,1330,1350,1360,1370,1430,1400,1390,0,0
2025-05-12 16:16:00,1470,1330,1350,1360,1370,1430,1400,1390,0,0
2025-05-12 16:16:15,1470,1330,1350,1360,1370,1430,1400,1390,0,0
2025-05-12 16:16:30,1340,1340,1370,1360,1330,1340,1250,1250,0,0
2025-05-12 16:16:45,1340,1340,1370,1360,1330,1340,1250,1250,0,0
2025-05-12 16:17:00,1340,1340,1370,1360,1330,1340,1250,1250,0,0
2025-05-12 16:17:15,1340,1340,1370,1360,1330,1340,1250,1250,0,0
2025-05-12 16:17:30,1310,1320,1330,1320,1210,1430,1370,1330,0,0
2025-05-12 16:17:45,1310,1320,1330,1320,1210,1430,1370,1330,0,0
2025-05-12 16:18:00,1310,1320,1330,1320,1210,1430,1370,1330,0,0
2025-05-12 16:18:15,1310,1320,1330,1320,1210,1430,1370,1330,0,0
2025-05-12 16:18:30,1210,1310,1230,1320,1290,1310,1220,1230,0,0
2025-05-12 16:18:45,1210,1310,1230,1320,1290,1310,1220,1230,0,0
2025-05-12 16:19:00,1210,1310,1230,1320,1290,1310,1220,1230,0,0
2025-05-12 16:19:15,1210,1310,1230,1320,1290,1310,1220,1230,0,0
2025-05-12 16:19:30,1330,1290,1270,1150,1380,1240,1200,1370,0,0
2025-05-12 16:19:45,1330,1290,1270,1150,1380,1240,1200,1370,0,0
2025-05-12 16:20:00,1330,1290,1270,1150,1380,1240,1200,1370,0,0
2025-05-12 16:20:15,1330,1290,1270,1150,1380,1240,1200,1370,0,0
2025-05-12 16:20:30,1310,1160,1270,1070,1110,1210,1270,1270,0,0
2025-05-12 16:20:45,1310,1160,1270,1070,1110,1210,1270,1270,0,0
2025-05-12 16:21:00,1310,1160,1270,1070,1110,1210,1270,1270,0,0
2025-05-12 16:21:15,1310,1160,1270,1070,1110,1210,1270,1270,0,0
2025-05-12 16:21:30,1180,1140,1240,1210,1200,1320,1280,1160,0,0
2025-05-12 16:21:45,1180,1140,1240,1210,1200,1320,1280,1160,0,0
2025-05-12 16:22:00,1180,1140,1240,1210,1200,1320,1280,1160,0,0
2025-05-12 16:22:15,1180,1140,1240,1210,1200,1320,1280,1160,0,0
2025-05-12 16:22:30,1250,1200,1190,1350,1240,1370,1220,1330,0,0
2025-05-12 16:22:45,1250,1200,1190,1350,1240,1370,1220,1330,0,0
2025-05-12 16:23:00,1250,1200,1190,1350,1240,1370,1220,1330,0,0
2025-05-12 16:23:15,1250,1200,1190,1350,1240,1370,1220,1330,0,0
2025-05-12 16:23:30,1400,1260,1310,1140,1400,1320,1240,1300,0,0
2025-05-12 16:23:45,1400,1260,1310,1140,1400,1320,1240,1300,0,0
2025-05-12 16:24:00,1400,1260,1310,1140,1400,1320,1240,1300,0,0
2025-05-12 16:24:15,1400,1260,1310,1140,1400,1320,1240,1300,0,0
2025-05-12 16:24:30,1120,1300,1200,1240,1300,1240,1150,1180,0,0
2025-05-12 16:24:45,1120,1300,1200,1240,1300,1240,1150,1180,0,0
2025-05-12 16:25:00,1120,1300,1200,1240,1300,1240,1150,1180,0,0
2025-05-12 16:25:15,1120,1300,1200,1240,1300,1240,1150,1180,0,0
2025-05-12 16:25:30,1240,1320,1280,1110,1220,1300,1230,1190,0,0
2025-05-12 16:25:45,1240,1320,1280,1110,1220,1300,1230,1190,0,0
2025-05-12 16:26:00,1240,1320,1280,1110,1220,1300,1230,1190,0,0
2025-05-12 16:26:15,1240,1320,1280,1110,1220,1300,1230,1190,0,0
2025-05-12 16:26:30,1160,1350,1300,1290,1240,1260,1330,1160,0,0
2025-05-12 16:26:45,1160,1350,1300,1290,1240,1260,1330,1160,0,0
2025-05-12 16:27:00,1160,1350,1300,1290,1240,1260,1330,1160,0,0
2025-05-12 16:27:15,1160,1350,1300,1290,1240,1260,1330,1160,0,0
2025-05-12 16:27:30,1250,1200,1240,1270,1230,1300,1210,1180,0,0
2025-05-12 16:27:45,1250,1200,1240,1270,1230,1300,1210,1180,0,0
2025-05-12 16:28:00,1250,1200,1240,1270,1230,1300,1210,1180,0,0
2025-05-12 16:28:15,1250,1200,1240,1270,1230,1300,1210,1180,0,0
2025-05-12 16:28:30,1310,1220,1290,1330,1340,1390,1330,1240,0,0
2025-05-12 16:28:45,1310,1220,1290,1330,1340,1390,1330,1240,0,0
2025-05-12 16:29:00,1310,1220,1290,1330,1340,1390,1330,1240,0,0
2025-05-12 16:29:15,1310,1220,1290,1330,1340,1390,1330,1240,0,0
2025-05-12 16:29:30,1240,1300,1300,1350,1380,1360,1380,1360,0,0
2025-05-12 16:29:45,1240,1300,1300,1350,1380,1360,1380,1360,0,0
2025-05-12 16:30:00,1240,1300,1300,1350,1380,1360,1380,1360,0,0
2025-05-12 16:30:15,1240,1300,1300,1350,1380,1360,1380,1360,0,0
2025-05-12 16:30:30,1270,1450,1410,1400,1360,1520,1460,1440,0,0
2025-05-12 16:30:45,1270,1450,1410,1400,1360,1520,1460,1440,0,0
2025-05-12 16:31:00,1270,1450,1410,1400,1360,1520,1460,1440,0,0
2025-05-12 16:31:15,1270,1450,1410,1400,1360,1520,1460,1440,0,0
2025-05-12 16:31:30,1330,1440,1410,1360,1370,1420,1410,1330,0,0
2025-05-12 16:31:45,1330,1440,1410,1360,1370,1420,1410,1330,0,0
2025-05-12 16:32:00,1330,1440,1410,1360,1370,1420,1410,1330,0,0
2025-05-12 16:32:15,1330,1440,1410,1360,1370,1420,1410,1330,0,0
2025-05-12 16:32:30,1360,1340,1360,1390,1330,1490,1420,1340,0,0
2025-05-12 16:32:45,1360,1340,1360,1390,1330,1490,1420,1340,0,0
2025-05-12 16:33:00,1360,1340,1360,1390,1330,1490,1420,1340,0,0
2025-05-12 16:33:15,1360,1340,1360,1390,1330,1490,1420,1340,0,0
2025-05-12 16:33:30,1320,1290,1300,1360,1290,1310,1330,1170,0,0
2025-05-12 16:33:45,1320,1290,1300,1360,1290,1310,1330,1170,0,0
2025-05-12 16:34:00,1320,1290,1300,1360,1290,1310,1330,1170,0,0
2025-05-12 16:34:15,1320,1290,1300,1360,1290,1310,1330,1170,0,0
2025-05-12 16:34:30,1320,1370,1310,1300,1360,1430,1290,1360,0,0
2025-05-12 16:34:45,1320,1370,1310,1300,1360,1430,1290,1360,0,0
2025-05-12 16:35:00,1320,1370,1310,1300,1360,1430,1290,1360,0,0
2025-05-12 16:35:15,1320,1370,1310,1300,1360,1430,1290,1360,0,0
2025-05-12 16:35:30,1330,1390,1330,1280,1360,1410,1410,1320,0,0
2025-05-12 16:35:45,1330,1390,1330,1280,1360,1410,1410,1320,0,0
2025-05-12 16:36:00,1330,1390,1330,1280,1360,1410,1410,1320,0,0
2025-05-12 16:36:15,1330,1390,1330,1280,1360,1410,1410,1320,0,0
2025-05-12 16:36:30,1170,1240,1340,1300,1300,1490,1310,1250,0,0
2025-05-12 16:36:45,1170,1240,1340,1300,1300,1490,1310,1250,0,0
2025-05-12 16:37:00,1170,1240,1340,1300,1300,1490,1310,1250,0,0
2025-05-12 16:37:15,1170,1240,1340,1300,1300,1490,1310,1250,0,0
2025-05-12 16:37:30,1180,1300,1350,1320,1240,1260,1240,1270,0,0
2025-05-12 16:37:45,1180,1300,1350,1320,1240,1260,1240,1270,0,0
2025-05-12 16:38:00,1180,1300,1350,1320,1240,1260,1240,1270,0,0
2025-05-12 16:38:15,1180,1300,1350,1320,1240,1260,1240,1270,0,0
2025-05-12 16:38:30,1280,1260,1220,1280,1460,1380,1420,1280,0,0
2025-05-12 16:38:45,1280,1260,1220,1280,1460,1380,1420,1280,0,0
2025-05-12 16:39:00,1280,1260,1220,1280,1460,1380,1420,1280,0,0
2025-05-12 16:39:15,1280,1260,1220,1280,1460,1380,1420,1280,0,0
2025-05-12 16:39:30,1530,1330,1420,1330,1340,1350,1390,1490,0,0
2025-05-12 16:39:45,1530,1330,1420,1330,1340,1350,1390,1490,0,0
2025-05-12 16:40:00,1530,1330,1420,1330,1340,1350,1390,1490,0,0
2025-05-12 16:40:15,1530,1330,1420,1330,1340,1350,1390,1490,0,0
2025-05-12 16:40:30,1140,1240,1220,1170,1280,1300,1180,1290,0,0
2025-05-12 16:40:45,1140,1240,1220,1170,1280,1300,1180,1290,0,0
2025-05-12 16:41:00,1140,1240,1220,1170,1280,1300,1180,1290,0,0
2025-05-12 16:41:15,1140,1240,1220,1170,1280,1300,1180,1290,0,0
2025-05-12 16:41:30,1390,1420,1230,1360,1320,1450,1450,1360,0,0
2025-05-12 16:41:45,1390,1420,1230,1360,1320,1450,1450,1360,0,0
2025-05-12 16:42:00,1390,1420,1230,1360,1320,1450,1450,1360,0,0
2025-05-12 16:42:15,1390,1420,1230,1360,1320,1450,1450,1360,0,0
2025-05-12 16:42:30,1220,1260,1140,1250,1100,1150,1320,1260,0,0
2025-05-12 16:42:45,1220,1260,1140,1250,1100,1150,1320,1260,0,0
2025-05-12 16:43:00,1220,1260,1140,1250,1100,1150,1320,1260,0,0
2025-05-12 16:43:15,1220,1260,1140,1250,1100,1150,1320,1260,0,0
2025-05-12 16:43:30,1200,1310,1240,1140,1250,1290,1340,1190,0,0
2025-05-12 16:43:45,1200,1310,1240,1140,1250,1290,1340,1190,0,0
2025-05-12 16:44:00,1200,1310,1240,1140,1250,1290,1340,1190,0,0
2025-05-12 16:44:15,1200,1310,1240,1140,1250,1290,1340,1190,0,0
2025-05-12 16:44:30,1320,1190,1460,1250,1270,1310,1370,1300,0,0
2025-05-12 16:44:45,1320,1190,1460,1250,1270,1310,1370,1300,0,0
2025-05-12 16:45:00,1320,1190,1460,1250,1270,1310,1370,1300,0,0
2025-05-12 16:45:15,1320,1190,1460,1250,1270,1310,1370,1300,0,0
2025-05-12 16:45:30,1340,1210,1320,1250,1390,1320,1250,1260,0,0
2025-05-12 16:45:45,1340,1210,1320,1250,1390,1320,1250,1260,0,0
2025-05-12 16:46:00,1340,1210,1320,1250,1390,1320,1250,1260,0,0
2025-05-12 16:46:15,1340,1210,1320,1250,1390,1320,1250,1260,0,0
2025-05-12 16:46:30,1160,1250,1250,1120,1240,1170,1210,1200,0,0
2025-05-12 16:46:45,1160,1250,1250,1120,1240,1170,1210,1200,0,0
2025-05-12 16:47:00,1160,1250,1250,1120,1240,1170,1210,1200,0,0
2025-05-12 16:47:15,1160,1250,1250,1120,1240,1170,1210,1200,0,0
2025-05-12 16:47:30,1170,1130,1310,1260,1220,1290,1340,1320,0,0
2025-05-12 16:47:45,1170,1130,1310,1260,1220,1290,1340,1320,0,0
2025-05-12 16:48:00,1170,1130,1310,1260,1220,1290,1340,1320,0,0
2025-05-12 16:48:15,1170,1130,1310,1260,1220,1290,1340,1320,0,0
2025-05-12 16:48:30,1330,1270,1090,1230,1240,1240,1260,1220,0,0
2025-05-12 16:48:45,1330,1270,1090,1230,1240,1240,1260,1220,0,0
2025-05-12 16:49:00,1330,1270,1090,1230,1240,1240,1260,1220,0,0
2025-05-12 16:49:15,1330,1270,1090,1230,1240,1240,1260,1220,0,0
2025-05-12 16:49:30,1380,1230,1170,1350,1210,1270,1160,1250,0,0
2025-05-12 16:49:45,1380,1230,1170,1350,1210,1270,1160,1250,0,0
2025-05-12 16:50:00,1380,1230,1170,1350,1210,1270,1160,1250,0,0
2025-05-12 16:50:15,1380,1230,1170,1350,1210,1270,1160,1250,0,0
2025-05-12 16:50:30,1170,1140,1240,1230,1280,1170,1210,1250,0,0
2025-05-12 16:50:45,1170,1140,1240,1230,1280,1170,1210,1250,0,0
2025-05-12 16:51:00,1170,1140,1240,1230,1280,1170,1210,1250,0,0
2025-05-12 16:51:15,1170,1140,1240,1230,1280,1170,1210,1250,0,0
2025-05-12 16:51:30,1340,1290,1390,1320,1240,1220,1190,1240,0,0
2025-05-12 16:51:45,1340,1290,1390,1320,1240,1220,1190,1240,0,0
2025-05-12 16:52:00,1340,1290,1390,1320,1240,1220,1190,1240,0,0
2025-05-12 16:52:15,1340,1290,1390,1320,1240,1220,1190,1240,0,0
2025-05-12 16:52:30,1070,1250,1260,1200,1290,1250,1310,1150,0,0
2025-05-12 16:52:45,1070,1250,1260,1200,1290,1250,1310,1150,0,0
2025-05-12 16:53:00,1070,1250,1260,1200,1290,1250,1310,1150,0,0
2025-05-12 16:53:15,1070,1250,1260,1200,1290,1250,1310,1150,0,0
2025-05-12 16:53:30,1300,1320,1220,1130,1280,1340,1350,1090,0,0
2025-05-12 16:53:45,1300,1320,1220,1130,1280,1340,1350,1090,0,0
2025-05-12 16:54:00,1300,1320,1220,1130,1280,1340,1350,1090,0,0
2025-05-12 16:54:15,1300,1320,1220,1130,1280,1340,1350,1090,0,0
2025-05-12 16:54:30,1080,1160,1090,1190,1160,1100,1150,1160,0,0
2025-05-12 16:54:45,1080,1160,1090,1190,1160,1100,1150,1160,0,0
