"Time","{__name__=""gala_gopher_cpu_user_msec"", cpu=""0"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""1"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""2"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""3"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""4"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""5"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""6"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""7"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""8"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""9"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmThreadExhaustion""}"
2025-07-10 21:59:45,9270,8840,9510,15560,15430,9180,15420,9290,0,0
2025-07-10 22:00:00,9270,8840,9510,15560,15430,9180,15420,9290,0,0
2025-07-10 22:00:15,9270,8840,9510,15560,15430,9180,15420,9290,0,0
2025-07-10 22:00:30,9270,8840,9510,15560,15430,9180,15420,9290,0,0
2025-07-10 22:00:45,8900,9460,8990,15890,15390,9350,15680,9680,0,0
2025-07-10 22:01:00,8900,9460,8990,15890,15390,9350,15680,9680,0,0
2025-07-10 22:01:15,8900,9460,8990,15890,15390,9350,15680,9680,0,0
2025-07-10 22:01:30,8900,9460,8990,15890,15390,9350,15680,9680,0,0
2025-07-10 22:01:45,9050,9530,9080,15710,16020,9500,15760,9210,0,0
2025-07-10 22:02:00,9050,9530,9080,15710,16020,9500,15760,9210,0,0
2025-07-10 22:02:15,9050,9530,9080,15710,16020,9500,15760,9210,0,0
2025-07-10 22:02:30,9050,9530,9080,15710,16020,9500,15760,9210,0,0
2025-07-10 22:02:45,8630,8510,8770,14980,15250,8840,14720,9210,0,0
2025-07-10 22:03:00,8630,8510,8770,14980,15250,8840,14720,9210,0,0
2025-07-10 22:03:15,8630,8510,8770,14980,15250,8840,14720,9210,0,0
2025-07-10 22:03:30,8630,8510,8770,14980,15250,8840,14720,9210,0,0
2025-07-10 22:03:45,8880,8660,8470,14760,15040,8820,14830,8630,0,0
2025-07-10 22:04:00,8880,8660,8470,14760,15040,8820,14830,8630,0,0
2025-07-10 22:04:15,8880,8660,8470,14760,15040,8820,14830,8630,0,0
2025-07-10 22:04:30,8880,8660,8470,14760,15040,8820,14830,8630,0,0
2025-07-10 22:04:45,8810,9320,9910,15170,15560,9420,16010,9550,0,0
2025-07-10 22:05:00,8810,9320,9910,15170,15560,9420,16010,9550,0,0
2025-07-10 22:05:15,8810,9320,9910,15170,15560,9420,16010,9550,0,0
2025-07-10 22:05:30,8810,9320,9910,15170,15560,9420,16010,9550,0,0
2025-07-10 22:05:45,9530,9580,10160,16200,16490,9310,16800,9750,0,0
2025-07-10 22:06:00,9530,9580,10160,16200,16490,9310,16800,9750,0,0
2025-07-10 22:06:15,9530,9580,10160,16200,16490,9310,16800,9750,0,0
2025-07-10 22:06:30,9530,9580,10160,16200,16490,9310,16800,9750,0,0
2025-07-10 22:06:45,9470,9400,9230,15810,16620,9630,15770,9400,0,0
2025-07-10 22:07:00,9470,9400,9230,15810,16620,9630,15770,9400,0,0
2025-07-10 22:07:15,9470,9400,9230,15810,16620,9630,15770,9400,0,0
2025-07-10 22:07:30,9470,9400,9230,15810,16620,9630,15770,9400,0,0
2025-07-10 22:07:45,9170,9700,10020,16820,16560,9960,16720,9520,0,0
2025-07-10 22:08:00,9170,9700,10020,16820,16560,9960,16720,9520,0,0
2025-07-10 22:08:15,9170,9700,10020,16820,16560,9960,16720,9520,0,0
2025-07-10 22:08:30,9170,9700,10020,16820,16560,9960,16720,9520,0,0
2025-07-10 22:08:45,9220,10090,10100,16550,16070,9480,16770,10070,0,0
2025-07-10 22:09:00,9220,10090,10100,16550,16070,9480,16770,10070,0,0
2025-07-10 22:09:15,9220,10090,10100,16550,16070,9480,16770,10070,0,0
2025-07-10 22:09:30,9220,10090,10100,16550,16070,9480,16770,10070,0,0
2025-07-10 22:09:45,9530,10250,9980,16440,16660,9750,16270,10130,0,0
2025-07-10 22:10:00,9530,10250,9980,16440,16660,9750,16270,10130,0,0
2025-07-10 22:10:15,9530,10250,9980,16440,16660,9750,16270,10130,0,0
2025-07-10 22:10:30,9530,10250,9980,16440,16660,9750,16270,10130,0,0
2025-07-10 22:10:45,9720,9920,10080,17090,16990,10270,16960,10020,0,0
2025-07-10 22:11:00,9720,9920,10080,17090,16990,10270,16960,10020,0,0
2025-07-10 22:11:15,9720,9920,10080,17090,16990,10270,16960,10020,0,0
2025-07-10 22:11:30,9720,9920,10080,17090,16990,10270,16960,10020,0,0
2025-07-10 22:11:45,10160,10710,10220,16840,17050,9920,17430,10370,0,0
2025-07-10 22:12:00,10160,10710,10220,16840,17050,9920,17430,10370,0,0
2025-07-10 22:12:15,10160,10710,10220,16840,17050,9920,17430,10370,0,0
2025-07-10 22:12:30,10160,10710,10220,16840,17050,9920,17430,10370,0,0
2025-07-10 22:12:45,9080,9720,9680,16490,16940,9640,16620,9570,0,0
2025-07-10 22:13:00,9080,9720,9680,16490,16940,9640,16620,9570,0,0
2025-07-10 22:13:15,9080,9720,9680,16490,16940,9640,16620,9570,0,0
2025-07-10 22:13:30,9080,9720,9680,16490,16940,9640,16620,9570,0,0
2025-07-10 22:13:45,10030,9780,10280,16970,17150,10450,17540,9930,0,0
2025-07-10 22:14:00,10030,9780,10280,16970,17150,10450,17540,9930,0,0
2025-07-10 22:14:15,10030,9780,10280,16970,17150,10450,17540,9930,0,0
2025-07-10 22:14:30,10030,9780,10280,16970,17150,10450,17540,9930,0,0
2025-07-10 22:14:45,9680,9850,10060,16790,16580,9930,16610,10060,0,0
2025-07-10 22:15:00,9680,9850,10060,16790,16580,9930,16610,10060,0,0
2025-07-10 22:15:15,9680,9850,10060,16790,16580,9930,16610,10060,0,0
2025-07-10 22:15:30,9680,9850,10060,16790,16580,9930,16610,10060,0,0
2025-07-10 22:15:45,10080,10570,10300,17260,17180,10320,17280,9870,0,0
2025-07-10 22:16:00,10080,10570,10300,17260,17180,10320,17280,9870,0,0
2025-07-10 22:16:15,10080,10570,10300,17260,17180,10320,17280,9870,0,0
2025-07-10 22:16:30,10080,10570,10300,17260,17180,10320,17280,9870,0,0
2025-07-10 22:16:45,9380,10150,9990,16870,16350,10060,16980,9880,0,0
2025-07-10 22:17:00,9380,10150,9990,16870,16350,10060,16980,9880,0,0
2025-07-10 22:17:15,9380,10150,9990,16870,16350,10060,16980,9880,0,0
2025-07-10 22:17:30,9380,10150,9990,16870,16350,10060,16980,9880,0,0
2025-07-10 22:17:45,10090,10210,10150,17350,16560,10270,17720,10450,0,0
2025-07-10 22:18:00,10090,10210,10150,17350,16560,10270,17720,10450,0,0
2025-07-10 22:18:15,10090,10210,10150,17350,16560,10270,17720,10450,0,0
2025-07-10 22:18:30,10090,10210,10150,17350,16560,10270,17720,10450,0,0
2025-07-10 22:18:45,9860,10320,10550,16140,16880,10060,16430,10510,0,0
2025-07-10 22:19:00,9860,10320,10550,16140,16880,10060,16430,10510,0,0
2025-07-10 22:19:15,9860,10320,10550,16140,16880,10060,16430,10510,0,0
2025-07-10 22:19:30,9860,10320,10550,16140,16880,10060,16430,10510,0,0
2025-07-10 22:19:45,7320,7760,8370,13300,13900,7600,14290,7840,0,0
2025-07-10 22:20:00,7320,7760,8370,13300,13900,7600,14290,7840,0,0
2025-07-10 22:20:15,7320,7760,8370,13300,13900,7600,14290,7840,0,0
2025-07-10 22:20:30,7320,7760,8370,13300,13900,7600,14290,7840,0,0
2025-07-10 22:20:45,7900,8330,8330,14330,13900,8390,13570,8520,0,0
2025-07-10 22:21:00,7900,8330,8330,14330,13900,8390,13570,8520,0,0
2025-07-10 22:21:15,7900,8330,8330,14330,13900,8390,13570,8520,0,0
2025-07-10 22:21:30,7900,8330,8330,14330,13900,8390,13570,8520,0,0
2025-07-10 22:21:45,8260,8310,8190,14070,14120,8290,13800,8480,0,0
2025-07-10 22:22:00,8260,8310,8190,14070,14120,8290,13800,8480,0,0
2025-07-10 22:22:15,8260,8310,8190,14070,14120,8290,13800,8480,0,0
2025-07-10 22:22:30,8260,8310,8190,14070,14120,8290,13800,8480,0,0
2025-07-10 22:22:45,8660,8700,8700,14290,14200,8820,14260,8670,0,0
2025-07-10 22:23:00,8660,8700,8700,14290,14200,8820,14260,8670,0,0
2025-07-10 22:23:15,8660,8700,8700,14290,14200,8820,14260,8670,0,0
2025-07-10 22:23:30,8660,8700,8700,14290,14200,8820,14260,8670,0,0
2025-07-10 22:23:45,8660,8700,8700,14290,14200,8820,14260,8670,0,0
2025-07-10 22:24:00,10950,11140,10830,18340,18460,10930,18240,11040,0,0
2025-07-10 22:24:15,10950,11140,10830,18340,18460,10930,18240,11040,0,0
2025-07-10 22:24:30,10950,11140,10830,18340,18460,10930,18240,11040,0,0
2025-07-10 22:24:45,9430,9290,9370,15370,15300,9350,15420,9340,0,0
2025-07-10 22:25:00,9430,9290,9370,15370,15300,9350,15420,9340,0,0
2025-07-10 22:25:15,9430,9290,9370,15370,15300,9350,15420,9340,0,0
2025-07-10 22:25:30,9430,9290,9370,15370,15300,9350,15420,9340,0,0
2025-07-10 22:25:45,11430,11460,11440,19310,19210,11580,19200,11560,0,0
2025-07-10 22:26:00,11430,11460,11440,19310,19210,11580,19200,11560,0,0
2025-07-10 22:26:15,11430,11460,11440,19310,19210,11580,19200,11560,0,0
2025-07-10 22:26:30,11430,11460,11440,19310,19210,11580,19200,11560,0,0
2025-07-10 22:26:45,11690,11610,11750,19400,19590,11620,19460,11660,0,0
2025-07-10 22:27:00,11690,11610,11750,19400,19590,11620,19460,11660,0,0
2025-07-10 22:27:15,11690,11610,11750,19400,19590,11620,19460,11660,0,0
2025-07-10 22:27:30,11690,11610,11750,19400,19590,11620,19460,11660,0,0
2025-07-10 22:27:45,11520,11520,11500,19240,19330,11460,19040,11530,0,0
2025-07-10 22:28:00,11520,11520,11500,19240,19330,11460,19040,11530,0,0
2025-07-10 22:28:15,11520,11520,11500,19240,19330,11460,19040,11530,0,0
2025-07-10 22:28:30,11520,11520,11500,19240,19330,11460,19040,11530,0,0
2025-07-10 22:28:45,11670,11680,11700,19660,19540,11790,19460,11700,0,0
2025-07-10 22:29:00,11670,11680,11700,19660,19540,11790,19460,11700,0,0
2025-07-10 22:29:15,11670,11680,11700,19660,19540,11790,19460,11700,0,0
2025-07-10 22:29:30,11670,11680,11700,19660,19540,11790,19460,11700,0,0
2025-07-10 22:29:45,11710,11780,11760,19510,19400,11800,19690,11790,0,0
2025-07-10 22:30:00,11710,11780,11760,19510,19400,11800,19690,11790,0,0
2025-07-10 22:30:15,11710,11780,11760,19510,19400,11800,19690,11790,0,0
2025-07-10 22:30:30,11710,11780,11760,19510,19400,11800,19690,11790,0,0
2025-07-10 22:30:45,11580,11590,11590,19550,19250,11650,19460,11650,0,0
2025-07-10 22:31:00,11580,11590,11590,19550,19250,11650,19460,11650,0,0
2025-07-10 22:31:15,11580,11590,11590,19550,19250,11650,19460,11650,0,0
2025-07-10 22:31:30,11580,11590,11590,19550,19250,11650,19460,11650,0,0
2025-07-10 22:31:45,11550,11600,11600,19240,19270,11510,19350,11450,0,0
2025-07-10 22:32:00,11550,11600,11600,19240,19270,11510,19350,11450,0,0
2025-07-10 22:32:15,11550,11600,11600,19240,19270,11510,19350,11450,0,0
2025-07-10 22:32:30,11550,11600,11600,19240,19270,11510,19350,11450,0,0
2025-07-10 22:32:45,11580,11570,11600,19340,19250,11540,19270,11500,0,0
2025-07-10 22:33:00,11580,11570,11600,19340,19250,11540,19270,11500,0,0
2025-07-10 22:33:15,11580,11570,11600,19340,19250,11540,19270,11500,0,0
2025-07-10 22:33:30,11580,11570,11600,19340,19250,11540,19270,11500,0,0
2025-07-10 22:33:45,11440,11470,11540,19140,19210,11500,19170,11580,0,0
2025-07-10 22:34:00,11440,11470,11540,19140,19210,11500,19170,11580,0,0
2025-07-10 22:34:15,11440,11470,11540,19140,19210,11500,19170,11580,0,0
2025-07-10 22:34:30,11440,11470,11540,19140,19210,11500,19170,11580,0,0
2025-07-10 22:34:45,11670,11730,11760,19570,19350,11630,19710,11700,0,0
2025-07-10 22:35:00,11670,11730,11760,19570,19350,11630,19710,11700,0,0
2025-07-10 22:35:15,11670,11730,11760,19570,19350,11630,19710,11700,0,0
2025-07-10 22:35:30,11670,11730,11760,19570,19350,11630,19710,11700,0,0
2025-07-10 22:35:45,11390,11530,11470,19420,19370,11520,19250,11370,0,0
2025-07-10 22:36:00,11390,11530,11470,19420,19370,11520,19250,11370,0,0
2025-07-10 22:36:15,11390,11530,11470,19420,19370,11520,19250,11370,0,0
2025-07-10 22:36:30,11390,11530,11470,19420,19370,11520,19250,11370,0,0
2025-07-10 22:36:45,11430,11510,11560,19220,19390,11580,19330,11630,0,0
2025-07-10 22:37:00,11430,11510,11560,19220,19390,11580,19330,11630,0,0
2025-07-10 22:37:15,11430,11510,11560,19220,19390,11580,19330,11630,0,0
2025-07-10 22:37:30,11430,11510,11560,19220,19390,11580,19330,11630,0,0
2025-07-10 22:37:45,11610,11570,11480,19380,19400,11520,19260,11500,0,0
2025-07-10 22:38:00,11610,11570,11480,19380,19400,11520,19260,11500,0,0
2025-07-10 22:38:15,11610,11570,11480,19380,19400,11520,19260,11500,0,0
2025-07-10 22:38:30,11610,11570,11480,19380,19400,11520,19260,11500,0,0
2025-07-10 22:38:45,11770,11760,11800,19600,19800,11700,19720,11680,0,0
2025-07-10 22:39:00,11770,11760,11800,19600,19800,11700,19720,11680,0,0
2025-07-10 22:39:15,11770,11760,11800,19600,19800,11700,19720,11680,0,0
2025-07-10 22:39:30,11770,11760,11800,19600,19800,11700,19720,11680,0,0
2025-07-10 22:39:45,11460,11480,11490,19080,19370,11430,19260,11430,0,0
2025-07-10 22:40:00,11460,11480,11490,19080,19370,11430,19260,11430,0,0
2025-07-10 22:40:15,11460,11480,11490,19080,19370,11430,19260,11430,0,0
2025-07-10 22:40:30,11460,11480,11490,19080,19370,11430,19260,11430,0,0
2025-07-10 22:40:45,11740,11620,11680,19620,19520,11690,19540,11760,0,0
2025-07-10 22:41:00,11740,11620,11680,19620,19520,11690,19540,11760,0,0
2025-07-10 22:41:15,11740,11620,11680,19620,19520,11690,19540,11760,0,0
2025-07-10 22:41:30,11740,11620,11680,19620,19520,11690,19540,11760,0,0
2025-07-10 22:41:45,11570,11560,11520,19270,19380,11470,19340,11590,0,0
2025-07-10 22:42:00,11570,11560,11520,19270,19380,11470,19340,11590,0,0
2025-07-10 22:42:15,11570,11560,11520,19270,19380,11470,19340,11590,0,0
2025-07-10 22:42:30,11570,11560,11520,19270,19380,11470,19340,11590,0,0
2025-07-10 22:42:45,11590,11440,11510,19290,19230,11540,19350,11570,0,0
2025-07-10 22:43:00,11590,11440,11510,19290,19230,11540,19350,11570,0,0
2025-07-10 22:43:15,11590,11440,11510,19290,19230,11540,19350,11570,0,0
2025-07-10 22:43:30,11590,11440,11510,19290,19230,11540,19350,11570,0,0
2025-07-10 22:43:45,11720,11740,11610,19570,19620,11710,19560,11580,0,0
2025-07-10 22:44:00,11720,11740,11610,19570,19620,11710,19560,11580,0,0
2025-07-10 22:44:15,11720,11740,11610,19570,19620,11710,19560,11580,0,0
2025-07-10 22:44:30,11720,11740,11610,19570,19620,11710,19560,11580,0,0
2025-07-10 22:44:45,11510,11540,11500,19320,19130,11560,19380,11450,0,0
2025-07-10 22:45:00,11510,11540,11500,19320,19130,11560,19380,11450,0,0
2025-07-10 22:45:15,11510,11540,11500,19320,19130,11560,19380,11450,0,0
2025-07-10 22:45:30,11510,11540,11500,19320,19130,11560,19380,11450,0,0
2025-07-10 22:45:45,11510,11440,11480,19170,19420,11510,19370,11540,0,0
2025-07-10 22:46:00,11510,11440,11480,19170,19420,11510,19370,11540,0,0
2025-07-10 22:46:15,11510,11440,11480,19170,19420,11510,19370,11540,0,0
2025-07-10 22:46:30,11510,11440,11480,19170,19420,11510,19370,11540,0,0
2025-07-10 22:46:45,11800,11740,11720,19540,19740,11570,19580,11670,0,0
2025-07-10 22:47:00,11800,11740,11720,19540,19740,11570,19580,11670,0,0
2025-07-10 22:47:15,11800,11740,11720,19540,19740,11570,19580,11670,0,0
2025-07-10 22:47:30,11800,11740,11720,19540,19740,11570,19580,11670,0,0
2025-07-10 22:47:45,11560,11420,11480,19270,19330,11580,19150,11520,0,0
2025-07-10 22:48:00,11560,11420,11480,19270,19330,11580,19150,11520,0,0
2025-07-10 22:48:15,11560,11420,11480,19270,19330,11580,19150,11520,0,0
2025-07-10 22:48:30,11560,11420,11480,19270,19330,11580,19150,11520,0,0
2025-07-10 22:48:45,11580,11550,11470,19370,19390,11380,19270,11510,0,0
2025-07-10 22:49:00,11580,11550,11470,19370,19390,11380,19270,11510,0,0
2025-07-10 22:49:15,11580,11550,11470,19370,19390,11380,19270,11510,0,0
2025-07-10 22:49:30,11580,11550,11470,19370,19390,11380,19270,11510,0,0
2025-07-10 22:49:45,11550,11460,11530,19410,19300,11510,19330,11490,0,0
2025-07-10 22:50:00,11550,11460,11530,19410,19300,11510,19330,11490,0,0
2025-07-10 22:50:15,11550,11460,11530,19410,19300,11510,19330,11490,0,0
2025-07-10 22:50:30,11550,11460,11530,19410,19300,11510,19330,11490,0,0
2025-07-10 22:50:45,11620,11560,11550,19390,19310,11560,19350,11450,0,0
2025-07-10 22:51:00,11620,11560,11550,19390,19310,11560,19350,11450,0,0
2025-07-10 22:51:15,11620,11560,11550,19390,19310,11560,19350,11450,0,0
2025-07-10 22:51:30,11620,11560,11550,19390,19310,11560,19350,11450,0,0
2025-07-10 22:51:45,11820,11790,11800,19560,19610,11700,19640,11730,0,0
2025-07-10 22:52:00,11820,11790,11800,19560,19610,11700,19640,11730,0,0
2025-07-10 22:52:15,11820,11790,11800,19560,19610,11700,19640,11730,0,0
2025-07-10 22:52:30,11820,11790,11800,19560,19610,11700,19640,11730,0,0
2025-07-10 22:52:45,11600,11560,11620,19360,19210,11590,19390,11550,0,0
2025-07-10 22:53:00,11600,11560,11620,19360,19210,11590,19390,11550,0,0
2025-07-10 22:53:15,11600,11560,11620,19360,19210,11590,19390,11550,0,0
2025-07-10 22:53:30,11600,11560,11620,19360,19210,11590,19390,11550,0,0
2025-07-10 22:53:45,11610,11450,11650,19380,19490,11610,19420,11520,0,0
2025-07-10 22:54:00,11610,11450,11650,19380,19490,11610,19420,11520,0,0
2025-07-10 22:54:15,11610,11450,11650,19380,19490,11610,19420,11520,0,0
2025-07-10 22:54:30,11610,11450,11650,19380,19490,11610,19420,11520,0,0
2025-07-10 22:54:45,11630,11400,11580,19250,19420,11590,19420,11650,0,0
2025-07-10 22:55:00,11630,11400,11580,19250,19420,11590,19420,11650,0,0
2025-07-10 22:55:15,11630,11400,11580,19250,19420,11590,19420,11650,0,0
2025-07-10 22:55:30,11630,11400,11580,19250,19420,11590,19420,11650,0,0
2025-07-10 22:55:45,11450,11530,11480,19330,19300,11450,19180,11460,0,0
2025-07-10 22:56:00,11450,11530,11480,19330,19300,11450,19180,11460,0,0
2025-07-10 22:56:15,11450,11530,11480,19330,19300,11450,19180,11460,0,0
2025-07-10 22:56:30,11450,11530,11480,19330,19300,11450,19180,11460,0,0
2025-07-10 22:56:45,11690,11700,11720,19710,19510,11780,19630,11650,0,0
2025-07-10 22:57:00,11690,11700,11720,19710,19510,11780,19630,11650,0,0
2025-07-10 22:57:15,11690,11700,11720,19710,19510,11780,19630,11650,0,0
2025-07-10 22:57:30,11690,11700,11720,19710,19510,11780,19630,11650,0,0
2025-07-10 22:57:45,11500,11140,11460,19280,19040,11500,19050,11520,0,0
2025-07-10 22:58:00,11500,11140,11460,19280,19040,11500,19050,11520,0,0
2025-07-10 22:58:15,11500,11140,11460,19280,19040,11500,19050,11520,0,0
2025-07-10 22:58:30,11500,11140,11460,19280,19040,11500,19050,11520,0,0
2025-07-10 22:58:45,11540,11390,11520,19250,19350,11560,19270,11540,0,0
2025-07-10 22:59:00,11540,11390,11520,19250,19350,11560,19270,11540,0,0
2025-07-10 22:59:15,11540,11390,11520,19250,19350,11560,19270,11540,0,0
2025-07-10 22:59:30,11540,11390,11520,19250,19350,11560,19270,11540,0,0
2025-07-10 22:59:45,11660,11620,11700,19520,19680,11610,19500,11740,0,0
2025-07-10 23:00:00,11660,11620,11700,19520,19680,11610,19500,11740,0,0
2025-07-10 23:00:15,11660,11620,11700,19520,19680,11610,19500,11740,0,0
2025-07-10 23:00:30,11660,11620,11700,19520,19680,11610,19500,11740,0,0
2025-07-10 23:00:45,11500,11380,11620,19200,19340,11510,19360,11400,0,0
2025-07-10 23:01:00,11500,11380,11620,19200,19340,11510,19360,11400,0,0
2025-07-10 23:01:15,11500,11380,11620,19200,19340,11510,19360,11400,0,0
2025-07-10 23:01:30,11500,11380,11620,19200,19340,11510,19360,11400,0,0
2025-07-10 23:01:45,11560,11480,11450,19110,19320,11560,19400,11560,0,0
2025-07-10 23:02:00,11560,11480,11450,19110,19320,11560,19400,11560,0,0
2025-07-10 23:02:15,11560,11480,11450,19110,19320,11560,19400,11560,0,0
2025-07-10 23:02:30,11560,11480,11450,19110,19320,11560,19400,11560,0,0
2025-07-10 23:02:45,11780,11650,11710,19520,19790,11650,19750,11670,0,0
2025-07-10 23:03:00,11780,11650,11710,19520,19790,11650,19750,11670,0,0
2025-07-10 23:03:15,11780,11650,11710,19520,19790,11650,19750,11670,0,0
2025-07-10 23:03:30,11780,11650,11710,19520,19790,11650,19750,11670,0,0
2025-07-10 23:03:45,11500,11500,11660,19260,19440,11530,19340,11550,0,0
