"Time","disk sda"
2025-07-16 06:59:30,13
2025-07-16 06:59:45,13
2025-07-16 07:00:00,13
2025-07-16 07:00:15,13
2025-07-16 07:00:30,13
2025-07-16 07:00:45,13
2025-07-16 07:01:00,13
2025-07-16 07:01:15,13
2025-07-16 07:01:30,13
2025-07-16 07:01:45,13
2025-07-16 07:02:00,13
2025-07-16 07:02:15,13
2025-07-16 07:02:30,13
2025-07-16 07:02:45,13
2025-07-16 07:03:00,13
2025-07-16 07:03:15,13
2025-07-16 07:03:30,13
2025-07-16 07:03:45,13
2025-07-16 07:04:00,13
2025-07-16 07:04:15,13
2025-07-16 07:04:30,12
2025-07-16 07:04:45,12
2025-07-16 07:05:00,12
2025-07-16 07:05:15,12
2025-07-16 07:05:30,12
2025-07-16 07:05:45,12
2025-07-16 07:06:00,13
2025-07-16 07:06:15,13
2025-07-16 07:06:30,13
2025-07-16 07:06:45,13
2025-07-16 07:07:00,13
2025-07-16 07:07:15,13
2025-07-16 07:07:30,13
2025-07-16 07:07:45,13
2025-07-16 07:08:00,13
2025-07-16 07:08:15,13
2025-07-16 07:08:30,13
2025-07-16 07:08:45,13
2025-07-16 07:09:00,13
2025-07-16 07:09:15,13
2025-07-16 07:09:30,13
2025-07-16 07:09:45,13
2025-07-16 07:10:00,13
2025-07-16 07:10:15,13
2025-07-16 07:10:30,13
2025-07-16 07:10:45,13
2025-07-16 07:11:00,13
2025-07-16 07:11:15,13
2025-07-16 07:11:30,13
2025-07-16 07:11:45,13
2025-07-16 07:12:00,13
2025-07-16 07:12:15,13
2025-07-16 07:12:30,13
2025-07-16 07:12:45,13
2025-07-16 07:13:00,13
2025-07-16 07:13:15,13
2025-07-16 07:13:30,13
2025-07-16 07:13:45,13
2025-07-16 07:14:00,13
2025-07-16 07:14:15,13
2025-07-16 07:14:30,13
2025-07-16 07:14:45,13
2025-07-16 07:15:00,13
2025-07-16 07:15:15,13
2025-07-16 07:15:30,13
2025-07-16 07:15:45,13
2025-07-16 07:16:00,13
2025-07-16 07:16:15,13
2025-07-16 07:16:30,13
2025-07-16 07:16:45,13
2025-07-16 07:17:00,13
2025-07-16 07:17:15,13
2025-07-16 07:17:30,13
2025-07-16 07:17:45,13
2025-07-16 07:18:00,13
2025-07-16 07:18:15,13
2025-07-16 07:18:30,13
2025-07-16 07:18:45,13
2025-07-16 07:19:00,13
2025-07-16 07:19:15,13
2025-07-16 07:19:30,13
2025-07-16 07:19:45,12
2025-07-16 07:20:00,12
2025-07-16 07:20:15,12
2025-07-16 07:20:30,12
2025-07-16 07:20:45,13
2025-07-16 07:21:00,13
2025-07-16 07:21:15,13
2025-07-16 07:21:30,13
2025-07-16 07:21:45,13
2025-07-16 07:22:00,13
2025-07-16 07:22:15,13
2025-07-16 07:22:30,13
2025-07-16 07:22:45,13
2025-07-16 07:23:00,13
2025-07-16 07:23:15,13
2025-07-16 07:23:30,13
2025-07-16 07:23:45,13
2025-07-16 07:24:00,13
2025-07-16 07:24:15,13
2025-07-16 07:24:30,13
2025-07-16 07:24:45,13
2025-07-16 07:25:00,13
2025-07-16 07:25:15,13
2025-07-16 07:25:30,13
2025-07-16 07:25:45,13
2025-07-16 07:26:00,13
2025-07-16 07:26:15,13
2025-07-16 07:26:30,13
2025-07-16 07:26:45,13
2025-07-16 07:27:00,13
2025-07-16 07:27:15,13
2025-07-16 07:27:30,13
2025-07-16 07:27:45,13
2025-07-16 07:28:00,13
2025-07-16 07:28:15,13
2025-07-16 07:28:30,13
2025-07-16 07:28:45,13
2025-07-16 07:29:00,13
2025-07-16 07:29:15,13
2025-07-16 07:29:30,13
2025-07-16 07:29:45,13
2025-07-16 07:30:00,13
2025-07-16 07:30:15,13
2025-07-16 07:30:30,13
2025-07-16 07:30:45,13
2025-07-16 07:31:00,13
2025-07-16 07:31:15,13
2025-07-16 07:31:30,13
2025-07-16 07:31:45,13
2025-07-16 07:32:00,13
2025-07-16 07:32:15,13
2025-07-16 07:32:30,13
2025-07-16 07:32:45,13
2025-07-16 07:33:00,13
2025-07-16 07:33:15,13
2025-07-16 07:33:30,13
2025-07-16 07:33:45,13
2025-07-16 07:34:00,13
2025-07-16 07:34:15,13
2025-07-16 07:34:30,13
2025-07-16 07:34:45,13
2025-07-16 07:35:00,13
2025-07-16 07:35:15,13
2025-07-16 07:35:30,13
2025-07-16 07:35:45,13
2025-07-16 07:36:00,13
2025-07-16 07:36:15,13
2025-07-16 07:36:30,13
2025-07-16 07:36:45,13
2025-07-16 07:37:00,13
2025-07-16 07:37:15,13
2025-07-16 07:37:30,13
2025-07-16 07:37:45,13
2025-07-16 07:38:00,13
2025-07-16 07:38:15,13
2025-07-16 07:38:30,13
2025-07-16 07:38:45,13
2025-07-16 07:39:00,13
2025-07-16 07:39:15,13
2025-07-16 07:39:30,13
2025-07-16 07:39:45,13
2025-07-16 07:40:00,13
2025-07-16 07:40:15,13
2025-07-16 07:40:30,13
2025-07-16 07:40:45,13
2025-07-16 07:41:00,13
2025-07-16 07:41:15,13
2025-07-16 07:41:30,13
2025-07-16 07:41:45,13
2025-07-16 07:42:00,13
2025-07-16 07:42:15,13
2025-07-16 07:42:30,13
2025-07-16 07:42:45,13
2025-07-16 07:43:00,13
2025-07-16 07:43:15,13
2025-07-16 07:43:30,13
2025-07-16 07:43:45,13
2025-07-16 07:44:00,13
2025-07-16 07:44:15,13
2025-07-16 07:44:30,13
2025-07-16 07:44:45,13
2025-07-16 07:45:00,13
2025-07-16 07:45:15,13
2025-07-16 07:45:30,13
2025-07-16 07:45:45,13
2025-07-16 07:46:00,13
2025-07-16 07:46:15,13
2025-07-16 07:46:30,13
2025-07-16 07:46:45,13
2025-07-16 07:47:00,13
2025-07-16 07:47:15,13
2025-07-16 07:47:30,13
2025-07-16 07:47:45,13
2025-07-16 07:48:00,13
2025-07-16 07:48:15,13
2025-07-16 07:48:30,13
2025-07-16 07:48:45,13
2025-07-16 07:49:00,13
2025-07-16 07:49:15,13
2025-07-16 07:49:30,13
2025-07-16 07:49:45,13
2025-07-16 07:50:00,13
2025-07-16 07:50:15,13
2025-07-16 07:50:30,13
2025-07-16 07:50:45,13
2025-07-16 07:51:00,13
2025-07-16 07:51:15,13
2025-07-16 07:51:30,13
2025-07-16 07:51:45,13
2025-07-16 07:52:00,13
2025-07-16 07:52:15,13
2025-07-16 07:52:30,13
2025-07-16 07:52:45,13
2025-07-16 07:53:00,13
2025-07-16 07:53:15,13
2025-07-16 07:53:30,13
2025-07-16 07:53:45,13
2025-07-16 07:54:00,13
2025-07-16 07:54:15,13
2025-07-16 07:54:30,13
2025-07-16 07:54:45,13
2025-07-16 07:55:00,13
2025-07-16 07:55:15,13
2025-07-16 07:55:30,13
2025-07-16 07:55:45,13
2025-07-16 07:56:00,13
2025-07-16 07:56:15,13
2025-07-16 07:56:30,13
2025-07-16 07:56:45,13
2025-07-16 07:57:00,13
2025-07-16 07:57:15,13
2025-07-16 07:57:30,13
2025-07-16 07:57:45,13
2025-07-16 07:58:00,13
2025-07-16 07:58:15,13
2025-07-16 07:58:30,13
2025-07-16 07:58:45,13
2025-07-16 07:59:00,13
2025-07-16 07:59:15,13
2025-07-16 07:59:30,13
2025-07-16 07:59:45,13
2025-07-16 08:00:00,13
2025-07-16 08:00:15,13
2025-07-16 08:00:30,13
2025-07-16 08:00:45,13
2025-07-16 08:01:00,13
2025-07-16 08:01:15,13
2025-07-16 08:01:30,13
2025-07-16 08:01:45,13
2025-07-16 08:02:00,13
2025-07-16 08:02:15,13
2025-07-16 08:02:30,13
2025-07-16 08:02:45,13
2025-07-16 08:03:00,13
2025-07-16 08:03:15,13
2025-07-16 08:03:30,13
2025-07-16 08:03:45,13
2025-07-16 08:04:00,13
2025-07-16 08:04:15,13
2025-07-16 08:04:30,13
2025-07-16 08:04:45,13
2025-07-16 08:05:00,13
2025-07-16 08:05:15,13
2025-07-16 08:05:30,13
2025-07-16 08:05:45,13
2025-07-16 08:06:00,13
2025-07-16 08:06:15,13
2025-07-16 08:06:30,13
2025-07-16 08:06:45,13
2025-07-16 08:07:00,13
2025-07-16 08:07:15,13
2025-07-16 08:07:30,13
