"Time","{__name__=""gala_gopher_cpu_user_msec"", cpu=""0"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""1"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""2"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""3"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""4"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""5"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""6"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""7"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""8"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}","{__name__=""gala_gopher_cpu_user_msec"", cpu=""9"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""gatewayMemStress""}"
2025-05-19 02:00:15,13080,14260,15290,15570,14640,14940,13650,15430,0,0
2025-05-19 02:00:30,16410,17830,16700,16370,16560,16610,16350,16350,0,0
2025-05-19 02:00:45,16410,17830,16700,16370,16560,16610,16350,16350,0,0
2025-05-19 02:01:00,16410,17830,16700,16370,16560,16610,16350,16350,0,0
2025-05-19 02:01:15,16410,17830,16700,16370,16560,16610,16350,16350,0,0
2025-05-19 02:01:30,18510,19010,17010,19980,16350,18850,17320,17910,0,0
2025-05-19 02:01:45,18510,19010,17010,19980,16350,18850,17320,17910,0,0
2025-05-19 02:02:00,18510,19010,17010,19980,16350,18850,17320,17910,0,0
2025-05-19 02:02:15,18510,19010,17010,19980,16350,18850,17320,17910,0,0
2025-05-19 02:02:30,19730,18890,19420,20450,18510,20000,20270,20900,0,0
2025-05-19 02:02:45,19730,18890,19420,20450,18510,20000,20270,20900,0,0
2025-05-19 02:03:00,19730,18890,19420,20450,18510,20000,20270,20900,0,0
2025-05-19 02:03:15,19730,18890,19420,20450,18510,20000,20270,20900,0,0
2025-05-19 02:03:30,20640,20640,21570,21980,20520,21900,20180,22300,0,0
2025-05-19 02:03:45,20640,20640,21570,21980,20520,21900,20180,22300,0,0
2025-05-19 02:04:00,20640,20640,21570,21980,20520,21900,20180,22300,0,0
2025-05-19 02:04:15,20640,20640,21570,21980,20520,21900,20180,22300,0,0
2025-05-19 02:04:30,22280,23020,22300,23550,24020,21910,22990,23870,0,0
2025-05-19 02:04:45,22280,23020,22300,23550,24020,21910,22990,23870,0,0
2025-05-19 02:05:00,22280,23020,22300,23550,24020,21910,22990,23870,0,0
2025-05-19 02:05:15,22280,23020,22300,23550,24020,21910,22990,23870,0,0
2025-05-19 02:05:30,23990,23720,26200,23930,21830,24370,24650,22320,0,0
2025-05-19 02:05:45,23990,23720,26200,23930,21830,24370,24650,22320,0,0
2025-05-19 02:06:00,23990,23720,26200,23930,21830,24370,24650,22320,0,0
2025-05-19 02:06:15,23990,23720,26200,23930,21830,24370,24650,22320,0,0
2025-05-19 02:06:30,28110,24610,28860,27540,25590,27640,28660,26080,0,0
2025-05-19 02:06:45,28110,24610,28860,27540,25590,27640,28660,26080,0,0
2025-05-19 02:07:00,28110,24610,28860,27540,25590,27640,28660,26080,0,0
2025-05-19 02:07:15,28180,26450,29250,28360,28290,27820,28570,28410,0,0
2025-05-19 02:07:30,28180,26450,29250,28360,28290,27820,28570,28410,0,0
2025-05-19 02:07:45,28180,26450,29250,28360,28290,27820,28570,28410,0,0
2025-05-19 02:08:00,28180,26450,29250,28360,28290,27820,28570,28410,0,0
2025-05-19 02:08:15,27090,29870,29060,29490,27390,28620,29510,26720,0,0
2025-05-19 02:08:30,27090,29870,29060,29490,27390,28620,29510,26720,0,0
2025-05-19 02:08:45,27090,29870,29060,29490,27390,28620,29510,26720,0,0
2025-05-19 02:09:00,27090,29870,29060,29490,27390,28620,29510,26720,0,0
2025-05-19 02:09:15,27090,29870,29060,29490,27390,28620,29510,26720,0,0
2025-05-19 02:09:30,29460,27640,32190,28060,27390,28800,32030,32100,0,0
2025-05-19 02:09:45,29460,27640,32190,28060,27390,28800,32030,32100,0,0
2025-05-19 02:10:00,29460,27640,32190,28060,27390,28800,32030,32100,0,0
2025-05-19 02:10:15,29460,27640,32190,28060,27390,28800,32030,32100,0,0
2025-05-19 02:10:30,29090,29640,31240,34340,32720,32720,28970,30240,0,0
2025-05-19 02:10:45,29090,29640,31240,34340,32720,32720,28970,30240,0,0
2025-05-19 02:11:00,29090,29640,31240,34340,32720,32720,28970,30240,0,0
2025-05-19 02:11:15,29090,29640,31240,34340,32720,32720,28970,30240,0,0
2025-05-19 02:11:30,29890,30340,32870,32330,30900,32150,32310,33480,0,0
2025-05-19 02:11:45,29890,30340,32870,32330,30900,32150,32310,33480,0,0
2025-05-19 02:12:00,29890,30340,32870,32330,30900,32150,32310,33480,0,0
2025-05-19 02:12:15,29890,30340,32870,32330,30900,32150,32310,33480,0,0
2025-05-19 02:12:30,32590,33030,32070,32010,33400,31670,34380,32550,0,0
2025-05-19 02:12:45,32590,33030,32070,32010,33400,31670,34380,32550,0,0
2025-05-19 02:13:00,32590,33030,32070,32010,33400,31670,34380,32550,0,0
2025-05-19 02:13:15,32590,33030,32070,32010,33400,31670,34380,32550,0,0
2025-05-19 02:13:30,32210,31640,34070,34590,33390,32230,34810,34750,0,0
2025-05-19 02:13:45,32210,31640,34070,34590,33390,32230,34810,34750,0,0
2025-05-19 02:14:00,32210,31640,34070,34590,33390,32230,34810,34750,0,0
2025-05-19 02:14:15,32210,31640,34070,34590,33390,32230,34810,34750,0,0
2025-05-19 02:14:30,34010,36400,35590,34800,35190,35000,34720,34550,0,0
2025-05-19 02:14:45,34010,36400,35590,34800,35190,35000,34720,34550,0,0
2025-05-19 02:15:00,34010,36400,35590,34800,35190,35000,34720,34550,0,0
2025-05-19 02:15:15,34010,36400,35590,34800,35190,35000,34720,34550,0,0
2025-05-19 02:15:30,31620,29860,32790,29840,30140,29650,30610,28380,0,0
2025-05-19 02:15:45,31620,29860,32790,29840,30140,29650,30610,28380,0,0
2025-05-19 02:16:00,31620,29860,32790,29840,30140,29650,30610,28380,0,0
2025-05-19 02:16:15,31620,29860,32790,29840,30140,29650,30610,28380,0,0
2025-05-19 02:16:30,27990,28860,27700,29330,30620,29270,27160,27830,0,0
2025-05-19 02:16:45,27990,28860,27700,29330,30620,29270,27160,27830,0,0
2025-05-19 02:17:00,27990,28860,27700,29330,30620,29270,27160,27830,0,0
2025-05-19 02:17:15,27990,28860,27700,29330,30620,29270,27160,27830,0,0
2025-05-19 02:17:30,29340,27870,28970,31840,29120,28390,28860,31850,0,0
2025-05-19 02:17:45,29340,27870,28970,31840,29120,28390,28860,31850,0,0
2025-05-19 02:18:00,29340,27870,28970,31840,29120,28390,28860,31850,0,0
2025-05-19 02:18:15,29340,27870,28970,31840,29120,28390,28860,31850,0,0
2025-05-19 02:18:30,29470,27430,28800,29160,30030,29890,29890,29410,0,0
2025-05-19 02:18:45,29470,27430,28800,29160,30030,29890,29890,29410,0,0
2025-05-19 02:19:00,29470,27430,28800,29160,30030,29890,29890,29410,0,0
2025-05-19 02:19:15,29470,27430,28800,29160,30030,29890,29890,29410,0,0
2025-05-19 02:19:30,30960,28730,29670,31100,28810,28620,29220,31040,0,0
2025-05-19 02:19:45,30960,28730,29670,31100,28810,28620,29220,31040,0,0
2025-05-19 02:20:00,30960,28730,29670,31100,28810,28620,29220,31040,0,0
2025-05-19 02:20:15,30960,28730,29670,31100,28810,28620,29220,31040,0,0
2025-05-19 02:20:30,31680,28740,29610,31520,28410,29000,29040,28620,0,0
2025-05-19 02:20:45,31680,28740,29610,31520,28410,29000,29040,28620,0,0
2025-05-19 02:21:00,31680,28740,29610,31520,28410,29000,29040,28620,0,0
2025-05-19 02:21:15,31680,28740,29610,31520,28410,29000,29040,28620,0,0
2025-05-19 02:21:30,31150,28370,28430,30890,29790,29480,28210,28340,0,0
2025-05-19 02:21:45,31150,28370,28430,30890,29790,29480,28210,28340,0,0
2025-05-19 02:22:00,31150,28370,28430,30890,29790,29480,28210,28340,0,0
2025-05-19 02:22:15,31150,28370,28430,30890,29790,29480,28210,28340,0,0
2025-05-19 02:22:30,32000,29670,29630,32630,28550,29490,29770,28710,0,0
2025-05-19 02:22:45,32000,29670,29630,32630,28550,29490,29770,28710,0,0
2025-05-19 02:23:00,32000,29670,29630,32630,28550,29490,29770,28710,0,0
2025-05-19 02:23:15,32000,29670,29630,32630,28550,29490,29770,28710,0,0
2025-05-19 02:23:30,30970,30830,30260,29230,31220,29340,32740,28980,0,0
2025-05-19 02:23:45,30970,30830,30260,29230,31220,29340,32740,28980,0,0
2025-05-19 02:24:00,30970,30830,30260,29230,31220,29340,32740,28980,0,0
2025-05-19 02:24:15,30970,30830,30260,29230,31220,29340,32740,28980,0,0
2025-05-19 02:24:30,29630,28950,31590,30100,30580,28980,30330,27150,0,0
2025-05-19 02:24:45,29630,28950,31590,30100,30580,28980,30330,27150,0,0
2025-05-19 02:25:00,29630,28950,31590,30100,30580,28980,30330,27150,0,0
2025-05-19 02:25:15,29630,28950,31590,30100,30580,28980,30330,27150,0,0
2025-05-19 02:25:30,33040,33200,30610,34390,30640,30780,32580,30130,0,0
2025-05-19 02:25:45,33040,33200,30610,34390,30640,30780,32580,30130,0,0
2025-05-19 02:26:00,33040,33200,30610,34390,30640,30780,32580,30130,0,0
2025-05-19 02:26:15,33040,33200,30610,34390,30640,30780,32580,30130,0,0
2025-05-19 02:26:30,29210,30480,29900,31280,30350,30980,30610,30580,0,0
2025-05-19 02:26:45,29210,30480,29900,31280,30350,30980,30610,30580,0,0
2025-05-19 02:27:00,29210,30480,29900,31280,30350,30980,30610,30580,0,0
2025-05-19 02:27:15,30720,29820,29400,30880,30580,30520,30160,29690,0,0
2025-05-19 02:27:30,30720,29820,29400,30880,30580,30520,30160,29690,0,0
2025-05-19 02:27:45,30720,29820,29400,30880,30580,30520,30160,29690,0,0
2025-05-19 02:28:00,30720,29820,29400,30880,30580,30520,30160,29690,0,0
2025-05-19 02:28:15,29670,31520,30660,31090,30710,30140,32190,30340,0,0
2025-05-19 02:28:30,29670,31520,30660,31090,30710,30140,32190,30340,0,0
2025-05-19 02:28:45,29670,31520,30660,31090,30710,30140,32190,30340,0,0
2025-05-19 02:29:00,29670,31520,30660,31090,30710,30140,32190,30340,0,0
2025-05-19 02:29:15,31060,32560,33860,31440,31670,30480,32260,31690,0,0
2025-05-19 02:29:30,31060,32560,33860,31440,31670,30480,32260,31690,0,0
2025-05-19 02:29:45,31060,32560,33860,31440,31670,30480,32260,31690,0,0
2025-05-19 02:30:00,31060,32560,33860,31440,31670,30480,32260,31690,0,0
2025-05-19 02:30:15,31060,30660,31530,31130,29690,31870,32440,30240,0,0
2025-05-19 02:30:30,31060,30660,31530,31130,29690,31870,32440,30240,0,0
2025-05-19 02:30:45,31060,30660,31530,31130,29690,31870,32440,30240,0,0
2025-05-19 02:31:00,31060,30660,31530,31130,29690,31870,32440,30240,0,0
2025-05-19 02:31:15,33580,32090,34990,34120,33460,33890,34550,32530,0,0
2025-05-19 02:31:30,33580,32090,34990,34120,33460,33890,34550,32530,0,0
2025-05-19 02:31:45,33580,32090,34990,34120,33460,33890,34550,32530,0,0
2025-05-19 02:32:00,33580,32090,34990,34120,33460,33890,34550,32530,0,0
2025-05-19 02:32:15,33580,32090,34990,34120,33460,33890,34550,32530,0,0
2025-05-19 02:32:30,30800,32370,34200,35720,31480,34120,34100,32800,0,0
2025-05-19 02:32:45,30800,32370,34200,35720,31480,34120,34100,32800,0,0
2025-05-19 02:33:00,30800,32370,34200,35720,31480,34120,34100,32800,0,0
2025-05-19 02:33:15,30800,32370,34200,35720,31480,34120,34100,32800,0,0
2025-05-19 02:33:30,30710,29060,32180,33200,32240,33910,30280,30470,0,0
2025-05-19 02:33:45,30710,29060,32180,33200,32240,33910,30280,30470,0,0
2025-05-19 02:34:00,30710,29060,32180,33200,32240,33910,30280,30470,0,0
2025-05-19 02:34:15,30710,29060,32180,33200,32240,33910,30280,30470,0,0
2025-05-19 02:34:30,32480,33900,33140,33370,34340,34350,35590,32580,0,0
2025-05-19 02:34:45,32480,33900,33140,33370,34340,34350,35590,32580,0,0
2025-05-19 02:35:00,32480,33900,33140,33370,34340,34350,35590,32580,0,0
2025-05-19 02:35:15,32480,33900,33140,33370,34340,34350,35590,32580,0,0
2025-05-19 02:35:30,34320,34300,34620,36680,34840,34460,34860,34460,0,0
2025-05-19 02:35:45,34320,34300,34620,36680,34840,34460,34860,34460,0,0
2025-05-19 02:36:00,34320,34300,34620,36680,34840,34460,34860,34460,0,0
2025-05-19 02:36:15,34320,34300,34620,36680,34840,34460,34860,34460,0,0
2025-05-19 02:36:30,31150,31700,32520,31980,35440,31570,32090,30370,0,0
2025-05-19 02:36:45,31150,31700,32520,31980,35440,31570,32090,30370,0,0
2025-05-19 02:37:00,31150,31700,32520,31980,35440,31570,32090,30370,0,0
2025-05-19 02:37:15,31150,31700,32520,31980,35440,31570,32090,30370,0,0
2025-05-19 02:37:30,29600,31280,32550,30350,32260,31920,35020,31010,0,0
2025-05-19 02:37:45,29600,31280,32550,30350,32260,31920,35020,31010,0,0
2025-05-19 02:38:00,29600,31280,32550,30350,32260,31920,35020,31010,0,0
2025-05-19 02:38:15,29600,31280,32550,30350,32260,31920,35020,31010,0,0
2025-05-19 02:38:30,32300,31480,35100,33850,31760,32590,32150,32030,0,0
2025-05-19 02:38:45,32300,31480,35100,33850,31760,32590,32150,32030,0,0
2025-05-19 02:39:00,32300,31480,35100,33850,31760,32590,32150,32030,0,0
2025-05-19 02:39:15,32300,31480,35100,33850,31760,32590,32150,32030,0,0
2025-05-19 02:39:30,32670,32610,34300,34770,32800,30720,32780,33190,0,0
2025-05-19 02:39:45,32670,32610,34300,34770,32800,30720,32780,33190,0,0
2025-05-19 02:40:00,32670,32610,34300,34770,32800,30720,32780,33190,0,0
2025-05-19 02:40:15,32670,32610,34300,34770,32800,30720,32780,33190,0,0
2025-05-19 02:40:30,33640,32660,32350,32290,33610,31940,32110,34050,0,0
2025-05-19 02:40:45,33640,32660,32350,32290,33610,31940,32110,34050,0,0
2025-05-19 02:41:00,33640,32660,32350,32290,33610,31940,32110,34050,0,0
2025-05-19 02:41:15,33640,32660,32350,32290,33610,31940,32110,34050,0,0
2025-05-19 02:41:30,33660,33810,33630,34910,34270,34060,33480,34270,0,0
2025-05-19 02:41:45,33660,33810,33630,34910,34270,34060,33480,34270,0,0
2025-05-19 02:42:00,33660,33810,33630,34910,34270,34060,33480,34270,0,0
2025-05-19 02:42:15,33660,33810,33630,34910,34270,34060,33480,34270,0,0
2025-05-19 02:42:30,32910,33750,33520,32950,32500,32640,33790,32940,0,0
2025-05-19 02:42:45,32910,33750,33520,32950,32500,32640,33790,32940,0,0
2025-05-19 02:43:00,32910,33750,33520,32950,32500,32640,33790,32940,0,0
2025-05-19 02:43:15,32910,33750,33520,32950,32500,32640,33790,32940,0,0
2025-05-19 02:43:30,34430,31850,32240,34960,34500,34010,33610,32330,0,0
2025-05-19 02:43:45,34430,31850,32240,34960,34500,34010,33610,32330,0,0
2025-05-19 02:44:00,34430,31850,32240,34960,34500,34010,33610,32330,0,0
2025-05-19 02:44:15,34430,31850,32240,34960,34500,34010,33610,32330,0,0
2025-05-19 02:44:30,35310,33450,32370,33100,34250,32650,32210,33840,0,0
2025-05-19 02:44:45,35310,33450,32370,33100,34250,32650,32210,33840,0,0
2025-05-19 02:45:00,35310,33450,32370,33100,34250,32650,32210,33840,0,0
2025-05-19 02:45:15,35310,33450,32370,33100,34250,32650,32210,33840,0,0
2025-05-19 02:45:30,34320,34900,33530,34090,34220,34930,34720,34200,0,0
2025-05-19 02:45:45,34320,34900,33530,34090,34220,34930,34720,34200,0,0
2025-05-19 02:46:00,34320,34900,33530,34090,34220,34930,34720,34200,0,0
2025-05-19 02:46:15,34010,33450,33580,33200,34420,33150,32440,34340,0,0
2025-05-19 02:46:30,34010,33450,33580,33200,34420,33150,32440,34340,0,0
2025-05-19 02:46:45,34010,33450,33580,33200,34420,33150,32440,34340,0,0
2025-05-19 02:47:00,34010,33450,33580,33200,34420,33150,32440,34340,0,0
2025-05-19 02:47:15,33930,35800,33960,35230,35570,34890,34680,33380,0,0
2025-05-19 02:47:30,33930,35800,33960,35230,35570,34890,34680,33380,0,0
2025-05-19 02:47:45,33930,35800,33960,35230,35570,34890,34680,33380,0,0
2025-05-19 02:48:00,33930,35800,33960,35230,35570,34890,34680,33380,0,0
2025-05-19 02:48:15,32930,35780,35440,34460,35490,34510,33300,34530,0,0
2025-05-19 02:48:30,32930,35780,35440,34460,35490,34510,33300,34530,0,0
2025-05-19 02:48:45,32930,35780,35440,34460,35490,34510,33300,34530,0,0
2025-05-19 02:49:00,32930,35780,35440,34460,35490,34510,33300,34530,0,0
2025-05-19 02:49:15,35070,34250,34040,35880,32980,35400,35370,34750,0,0
2025-05-19 02:49:30,35070,34250,34040,35880,32980,35400,35370,34750,0,0
2025-05-19 02:49:45,35070,34250,34040,35880,32980,35400,35370,34750,0,0
2025-05-19 02:50:00,35070,34250,34040,35880,32980,35400,35370,34750,0,0
2025-05-19 02:50:15,33730,36380,33610,34270,36530,34320,35110,35900,0,0
2025-05-19 02:50:30,33730,36380,33610,34270,36530,34320,35110,35900,0,0
2025-05-19 02:50:45,33730,36380,33610,34270,36530,34320,35110,35900,0,0
2025-05-19 02:51:00,33730,36380,33610,34270,36530,34320,35110,35900,0,0
2025-05-19 02:51:15,35830,37650,36950,36160,34480,35400,34910,35890,0,0
2025-05-19 02:51:30,35830,37650,36950,36160,34480,35400,34910,35890,0,0
2025-05-19 02:51:45,35830,37650,36950,36160,34480,35400,34910,35890,0,0
2025-05-19 02:52:00,35830,37650,36950,36160,34480,35400,34910,35890,0,0
2025-05-19 02:52:15,35840,37040,35820,36010,34860,33800,36280,34930,0,0
2025-05-19 02:52:30,35840,37040,35820,36010,34860,33800,36280,34930,0,0
2025-05-19 02:52:45,35840,37040,35820,36010,34860,33800,36280,34930,0,0
2025-05-19 02:53:00,35840,37040,35820,36010,34860,33800,36280,34930,0,0
2025-05-19 02:53:15,35400,34050,35090,34240,34310,34350,35810,37330,0,0
2025-05-19 02:53:30,35400,34050,35090,34240,34310,34350,35810,37330,0,0
2025-05-19 02:53:45,35400,34050,35090,34240,34310,34350,35810,37330,0,0
2025-05-19 02:54:00,35400,34050,35090,34240,34310,34350,35810,37330,0,0
2025-05-19 02:54:15,32700,36220,32450,35560,35580,31630,33810,33890,0,0
2025-05-19 02:54:30,32700,36220,32450,35560,35580,31630,33810,33890,0,0
2025-05-19 02:54:45,32700,36220,32450,35560,35580,31630,33810,33890,0,0
2025-05-19 02:55:00,32700,36220,32450,35560,35580,31630,33810,33890,0,0
2025-05-19 02:55:15,35730,34550,33700,37590,35650,35930,35120,34800,0,0
2025-05-19 02:55:30,35730,34550,33700,37590,35650,35930,35120,34800,0,0
2025-05-19 02:55:45,35730,34550,33700,37590,35650,35930,35120,34800,0,0
2025-05-19 02:56:00,35730,34550,33700,37590,35650,35930,35120,34800,0,0
2025-05-19 02:56:15,35730,34550,33700,37590,35650,35930,35120,34800,0,0
2025-05-19 02:56:30,37710,36210,36030,34840,35600,36620,34900,34800,0,0
2025-05-19 02:56:45,37710,36210,36030,34840,35600,36620,34900,34800,0,0
2025-05-19 02:57:00,37710,36210,36030,34840,35600,36620,34900,34800,0,0
2025-05-19 02:57:15,37710,36210,36030,34840,35600,36620,34900,34800,0,0
2025-05-19 02:57:30,36170,34780,35590,35160,34850,35440,34780,35860,0,0
2025-05-19 02:57:45,36170,34780,35590,35160,34850,35440,34780,35860,0,0
2025-05-19 02:58:00,36170,34780,35590,35160,34850,35440,34780,35860,0,0
2025-05-19 02:58:15,36170,34780,35590,35160,34850,35440,34780,35860,0,0
2025-05-19 02:58:30,36030,35250,36700,37600,36700,35810,35010,35450,0,0
2025-05-19 02:58:45,36030,35250,36700,37600,36700,35810,35010,35450,0,0
2025-05-19 02:59:00,36030,35250,36700,37600,36700,35810,35010,35450,0,0
2025-05-19 02:59:15,36030,35250,36700,37600,36700,35810,35010,35450,0,0
2025-05-19 02:59:30,34410,36520,33720,36250,36400,35460,34250,36360,0,0
2025-05-19 02:59:45,34410,36520,33720,36250,36400,35460,34250,36360,0,0
2025-05-19 03:00:00,34410,36520,33720,36250,36400,35460,34250,36360,0,0
2025-05-19 03:00:15,34410,36520,33720,36250,36400,35460,34250,36360,0,0
2025-05-19 03:00:30,36750,34660,34300,35820,35500,34860,35310,34860,0,0
2025-05-19 03:00:45,36750,34660,34300,35820,35500,34860,35310,34860,0,0
2025-05-19 03:01:00,36750,34660,34300,35820,35500,34860,35310,34860,0,0
2025-05-19 03:01:15,36750,34660,34300,35820,35500,34860,35310,34860,0,0
2025-05-19 03:01:30,36820,35650,36730,35950,37400,37290,35690,35070,0,0
2025-05-19 03:01:45,36820,35650,36730,35950,37400,37290,35690,35070,0,0
2025-05-19 03:02:00,36820,35650,36730,35950,37400,37290,35690,35070,0,0
2025-05-19 03:02:15,36820,35650,36730,35950,37400,37290,35690,35070,0,0
2025-05-19 03:02:30,34650,35060,34910,35300,38080,35960,37050,35080,0,0
2025-05-19 03:02:45,34650,35060,34910,35300,38080,35960,37050,35080,0,0
2025-05-19 03:03:00,34650,35060,34910,35300,38080,35960,37050,35080,0,0
2025-05-19 03:03:15,34650,35060,34910,35300,38080,35960,37050,35080,0,0
2025-05-19 03:03:30,34740,35550,35710,35280,35150,32120,36030,34700,0,0
2025-05-19 03:03:45,34740,35550,35710,35280,35150,32120,36030,34700,0,0
2025-05-19 03:04:00,34740,35550,35710,35280,35150,32120,36030,34700,0,0
2025-05-19 03:04:15,34740,35550,35710,35280,35150,32120,36030,34700,0,0
2025-05-19 03:04:30,36950,36100,34260,37050,36350,34430,36310,35410,0,0
2025-05-19 03:04:45,36950,36100,34260,37050,36350,34430,36310,35410,0,0
