"Time","{__name__=""gala_gopher_mem_cache_kB"", infos=""/proc/meminfo"", instance=""localhost:9888"", job=""gala-gopher"", machine_id=""e519aef0-09d0-4de2-b55b-e83d5d003f30-192.168.122.86"", scenario=""jvmgateway""}"
2025-07-09 00:19:30,7134708
2025-07-09 00:19:45,7134532
2025-07-09 00:20:00,7134532
2025-07-09 00:20:15,7134532
2025-07-09 00:20:30,7134532
2025-07-09 00:20:45,7136084
2025-07-09 00:21:00,7136084
2025-07-09 00:21:15,7136084
2025-07-09 00:21:30,7136084
2025-07-09 00:21:45,7131776
2025-07-09 00:22:00,7131776
2025-07-09 00:22:15,7131776
2025-07-09 00:22:30,7131776
2025-07-09 00:22:45,7132380
2025-07-09 00:23:00,7132380
2025-07-09 00:23:15,7132380
2025-07-09 00:23:30,7132380
2025-07-09 00:23:45,7133424
2025-07-09 00:24:00,7133424
2025-07-09 00:24:15,7133424
2025-07-09 00:24:30,7133424
2025-07-09 00:24:45,7134364
2025-07-09 00:25:00,7134364
2025-07-09 00:25:15,7134364
2025-07-09 00:25:30,7134364
2025-07-09 00:25:45,7135476
2025-07-09 00:26:00,7135476
2025-07-09 00:26:15,7135476
2025-07-09 00:26:30,7135476
2025-07-09 00:26:45,7135248
2025-07-09 00:27:00,7135248
2025-07-09 00:27:15,7135248
2025-07-09 00:27:30,7135248
2025-07-09 00:27:45,7136032
2025-07-09 00:28:00,7136032
2025-07-09 00:28:15,7136032
2025-07-09 00:28:30,7136032
2025-07-09 00:28:45,7136460
2025-07-09 00:29:00,7136460
2025-07-09 00:29:15,7136460
2025-07-09 00:29:30,7136460
2025-07-09 00:29:45,7137176
2025-07-09 00:30:00,7137176
2025-07-09 00:30:15,7137176
2025-07-09 00:30:30,7137176
2025-07-09 00:30:45,7123488
2025-07-09 00:31:00,7123488
2025-07-09 00:31:15,7123488
2025-07-09 00:31:30,7123488
2025-07-09 00:31:45,7124012
2025-07-09 00:32:00,7124012
2025-07-09 00:32:15,7124012
2025-07-09 00:32:30,7124012
2025-07-09 00:32:45,7124624
2025-07-09 00:33:00,7124624
2025-07-09 00:33:15,7124624
2025-07-09 00:33:30,7124624
2025-07-09 00:33:45,7124988
2025-07-09 00:34:00,7124988
2025-07-09 00:34:15,7124988
2025-07-09 00:34:30,7124988
2025-07-09 00:34:45,7125616
2025-07-09 00:35:00,7125616
2025-07-09 00:35:15,7125616
2025-07-09 00:35:30,7125616
2025-07-09 00:35:45,7126160
2025-07-09 00:36:00,7126160
2025-07-09 00:36:15,7126160
2025-07-09 00:36:30,7126160
2025-07-09 00:36:45,7126720
2025-07-09 00:37:00,7126720
2025-07-09 00:37:15,7126720
2025-07-09 00:37:30,7126720
2025-07-09 00:37:45,7127256
2025-07-09 00:38:00,7127256
2025-07-09 00:38:15,7127256
2025-07-09 00:38:30,7127256
2025-07-09 00:38:45,7127784
2025-07-09 00:39:00,7127784
2025-07-09 00:39:15,7127784
2025-07-09 00:39:30,7127784
2025-07-09 00:39:45,7116288
2025-07-09 00:40:00,7116288
2025-07-09 00:40:15,7116288
2025-07-09 00:40:30,7116288
2025-07-09 00:40:45,7097596
2025-07-09 00:41:00,7097596
2025-07-09 00:41:15,7097596
2025-07-09 00:41:30,7097596
2025-07-09 00:41:45,7089892
2025-07-09 00:42:00,7089892
2025-07-09 00:42:15,7089892
2025-07-09 00:42:30,7089892
2025-07-09 00:42:45,7090804
2025-07-09 00:43:00,7090804
2025-07-09 00:43:15,7090804
2025-07-09 00:43:30,7090804
2025-07-09 00:43:45,7078412
2025-07-09 00:44:00,7078412
2025-07-09 00:44:15,7078412
2025-07-09 00:44:30,7078412
2025-07-09 00:44:45,7078932
2025-07-09 00:45:00,7078932
2025-07-09 00:45:15,7078932
2025-07-09 00:45:30,7078932
2025-07-09 00:45:45,7077800
2025-07-09 00:46:00,7077800
2025-07-09 00:46:15,7077800
2025-07-09 00:46:30,7077800
2025-07-09 00:46:45,7068360
2025-07-09 00:47:00,7068360
2025-07-09 00:47:15,7068360
2025-07-09 00:47:30,7068360
2025-07-09 00:47:45,7069020
2025-07-09 00:48:00,7069020
2025-07-09 00:48:15,7069020
2025-07-09 00:48:30,7069020
2025-07-09 00:48:45,7059308
2025-07-09 00:49:00,7059308
2025-07-09 00:49:15,7059308
2025-07-09 00:49:30,7059308
2025-07-09 00:49:45,7056784
2025-07-09 00:50:00,7056784
2025-07-09 00:50:15,7056784
2025-07-09 00:50:30,7056784
2025-07-09 00:50:45,7027636
2025-07-09 00:51:00,7027636
2025-07-09 00:51:15,7027636
2025-07-09 00:51:30,7027636
2025-07-09 00:51:45,7025056
2025-07-09 00:52:00,7025056
2025-07-09 00:52:15,7025056
2025-07-09 00:52:30,7025056
2025-07-09 00:52:45,7025924
2025-07-09 00:53:00,7025924
2025-07-09 00:53:15,7025924
2025-07-09 00:53:30,7025924
2025-07-09 00:53:45,7026428
2025-07-09 00:54:00,7026428
2025-07-09 00:54:15,7026428
2025-07-09 00:54:30,7026428
2025-07-09 00:54:45,7026840
2025-07-09 00:55:00,7026840
2025-07-09 00:55:15,7026840
2025-07-09 00:55:30,7026840
2025-07-09 00:55:45,7027368
2025-07-09 00:56:00,7027368
2025-07-09 00:56:15,7027368
2025-07-09 00:56:30,7027368
2025-07-09 00:56:45,7027952
2025-07-09 00:57:00,7027952
2025-07-09 00:57:15,7027952
2025-07-09 00:57:30,7027952
2025-07-09 00:57:45,7020400
2025-07-09 00:58:00,7020400
2025-07-09 00:58:15,7020400
2025-07-09 00:58:30,7020400
2025-07-09 00:58:45,7011944
2025-07-09 00:59:00,7011944
2025-07-09 00:59:15,7011944
2025-07-09 00:59:30,7011944
2025-07-09 00:59:45,7012492
2025-07-09 01:00:00,7012492
2025-07-09 01:00:15,7012492
2025-07-09 01:00:30,7012492
2025-07-09 01:00:45,7012456
2025-07-09 01:01:00,7012456
2025-07-09 01:01:15,7012456
2025-07-09 01:01:30,7012456
2025-07-09 01:01:45,7010132
2025-07-09 01:02:00,7010132
2025-07-09 01:02:15,7010132
2025-07-09 01:02:30,7010132
2025-07-09 01:02:45,7007108
2025-07-09 01:03:00,7007108
2025-07-09 01:03:15,7007108
2025-07-09 01:03:30,7007108
2025-07-09 01:03:45,7000468
2025-07-09 01:04:00,7000468
2025-07-09 01:04:15,7000468
2025-07-09 01:04:30,7000468
2025-07-09 01:04:45,7000988
2025-07-09 01:05:00,7000988
2025-07-09 01:05:15,7000988
2025-07-09 01:05:30,7000988
2025-07-09 01:05:45,7000488
2025-07-09 01:06:00,7000488
2025-07-09 01:06:15,7000488
2025-07-09 01:06:30,7000488
2025-07-09 01:06:45,7002428
2025-07-09 01:07:00,7002428
2025-07-09 01:07:15,7002428
2025-07-09 01:07:30,7002428
2025-07-09 01:07:45,7002960
2025-07-09 01:08:00,7002960
2025-07-09 01:08:15,7002960
2025-07-09 01:08:30,7002960
2025-07-09 01:08:45,6997548
2025-07-09 01:09:00,6997548
2025-07-09 01:09:15,6997548
2025-07-09 01:09:30,6997548
2025-07-09 01:09:45,6993932
2025-07-09 01:10:00,6993932
2025-07-09 01:10:15,6993932
2025-07-09 01:10:30,6993932
2025-07-09 01:10:45,6993408
2025-07-09 01:11:00,6993408
2025-07-09 01:11:15,6993408
