minutes,apigateway_api_gateway,apigateway_source,blocklatency_disk sda,blocklatency_source,customersservice_customers_service,customersservice_source,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,memavailable_mem_available,memavailable_source,memcache_mem_cache,memcache_source,memutil_mem_util,memutil_source,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,srtt_source,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,vetsservice_vets_service,vetsservice_source,visitsservice_visits_service,visitsservice_source,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source
2025-05-17 17:03:45,0.0,MEM_STRESS,13.0,MEM_STRESS,0.0,MEM_STRESS,8.0,2.0,8.0,5.0,3.0,9.0,9.0,1.0,0.0,0.0,MEM_STRESS,274.0,311.0,301.0,280.0,273.0,300.0,264.0,274.0,0.0,0.0,MEM_STRESS,17921018.0,MEM_STRESS,4157916.0,MEM_STRESS,29.9,MEM_STRESS,61440.0,44103.0,19.97463763992481,842280.0,MEM_STRESS,MEM_STRESS,787.4555494644242,1160.0,1233.0,1185.0,1197.0,1130.0,1161.0,1093.0,1181.0,0.0,0.0,MEM_STRESS,10750.0,12320.0,12950.0,11390.0,12660.0,11580.0,11400.0,11020.0,0.0,0.0,MEM_STRESS,20.8,23.6,24.4,21.8,23.8,22.1,21.7,21.2,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1593344.0,3374918.0,511209.8220000631,10594304.0,MEM_STRESS
2025-05-17 17:04:00,0.0,MEM_STRESS,13.0,MEM_STRESS,22.0,MEM_STRESS,8.0,2.0,8.0,5.0,3.0,10.0,7.0,4.0,0.0,0.0,MEM_STRESS,267.0,307.0,308.0,280.0,267.0,297.0,265.0,274.0,0.0,0.0,MEM_STRESS,17589181.0,MEM_STRESS,4160061.0,MEM_STRESS,29.9,MEM_STRESS,61440.0,44103.0,19.97463763992481,860859.0,MEM_STRESS,MEM_STRESS,796.0130991577863,1149.0,1222.0,1172.0,1198.0,1153.0,1180.0,1121.0,1172.0,0.0,0.0,MEM_STRESS,11103.0,10894.0,11524.0,12342.0,11461.0,11635.0,11014.0,10768.0,0.0,0.0,MEM_STRESS,20.024309920634916,21.305530158730136,21.56683991702741,20.40608596681095,21.613971512746502,21.060947165334664,21.22580833333332,20.47793095238093,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1593344.0,3511788.0,511209.8220000631,10594304.0,MEM_STRESS
2025-05-17 17:04:15,0.0,MEM_STRESS,13.0,MEM_STRESS,22.0,MEM_STRESS,8.0,2.0,8.0,10.0,3.0,10.0,7.0,5.0,0.0,0.0,MEM_STRESS,267.0,307.0,307.0,278.0,266.0,290.0,265.0,271.0,0.0,0.0,MEM_STRESS,17494261.0,MEM_STRESS,4162854.0,MEM_STRESS,29.9,MEM_STRESS,0.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,760.0897490495613,1149.0,1222.0,1172.0,1197.0,1153.0,1180.0,1127.0,1171.0,0.0,0.0,MEM_STRESS,11511.0,10894.0,11524.0,10725.0,11461.0,11691.0,11014.0,10768.0,0.0,0.0,MEM_STRESS,20.024309920634916,21.305530158730136,21.56683991702741,20.40608596681095,21.613971512746502,21.12089002247752,21.22580833333332,20.47793095238093,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1593344.0,4754678.0,511209.8220000631,10594304.0,MEM_STRESS
2025-05-17 17:04:30,0.0,MEM_STRESS,13.0,MEM_STRESS,22.0,MEM_STRESS,5.0,2.0,4.0,10.0,9.0,10.0,9.0,9.0,0.0,0.0,MEM_STRESS,264.0,306.0,292.0,270.0,264.0,282.0,260.0,267.0,0.0,0.0,MEM_STRESS,17446065.0,MEM_STRESS,4165295.0,MEM_STRESS,30.658845238095235,MEM_STRESS,0.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,785.24735276529,1130.0,1168.0,1136.0,1197.0,1173.0,1187.0,1195.0,1155.0,0.0,0.0,MEM_STRESS,10175.0,10842.0,11367.0,10725.0,11198.0,10730.0,11039.0,10661.0,0.0,0.0,MEM_STRESS,19.30544674603173,21.265366666666647,21.36654551334984,20.569375216450208,21.6259631988382,21.16085547522971,21.19718769841269,20.5519845238095,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1547083.0,4978077.0,511209.8220000631,6479872.0,MEM_STRESS
2025-05-17 17:04:45,0.0,MEM_STRESS,13.0,MEM_STRESS,22.0,MEM_STRESS,5.0,2.0,4.0,10.0,9.0,9.0,14.0,9.0,0.0,0.0,MEM_STRESS,261.0,306.0,288.0,272.0,263.0,285.0,258.0,272.0,0.0,0.0,MEM_STRESS,17407419.0,MEM_STRESS,4166149.0,MEM_STRESS,30.8185119047619,MEM_STRESS,0.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,819.5937399614273,1127.0,1180.0,1130.0,1200.0,1177.0,1189.0,1200.0,1146.0,0.0,0.0,MEM_STRESS,10175.0,10761.0,11332.0,10725.0,11059.0,10730.0,11042.0,10656.0,0.0,0.0,MEM_STRESS,19.12567884993669,21.18761190476188,21.487792735572075,20.68977402597402,21.359983545158556,21.16479753872177,21.184889682539687,20.400261904761894,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,5823488.0,4987584.0,511209.8220000631,6479872.0,MEM_STRESS
2025-05-17 17:05:00,0.0,MEM_STRESS,13.0,MEM_STRESS,66.0,MEM_STRESS,5.0,2.0,4.0,9.0,10.0,9.0,9.0,8.0,0.0,0.0,MEM_STRESS,265.0,306.0,289.0,283.0,263.0,286.0,261.0,274.0,0.0,0.0,MEM_STRESS,17196668.0,MEM_STRESS,4168880.0,MEM_STRESS,31.51270819327729,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,856.221878689233,1138.0,1212.0,1159.0,1208.0,1178.0,1192.0,1211.0,1140.0,0.0,0.0,MEM_STRESS,10175.0,10862.0,11374.0,10725.0,10905.0,10730.0,11058.0,10722.0,0.0,0.0,MEM_STRESS,19.028209127714472,21.38140158730157,21.4384508704927,20.65258001443,21.10105665538166,20.61058272182384,21.20707698412699,20.370111904761902,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1359872.0,4987584.0,511209.8220000631,6479872.0,MEM_STRESS
2025-05-17 17:05:15,0.0,MEM_STRESS,13.0,MEM_STRESS,66.0,MEM_STRESS,5.0,2.0,4.0,5.0,11.0,9.0,7.0,9.0,0.0,0.0,MEM_STRESS,264.0,306.0,290.0,286.0,265.0,286.0,261.0,276.0,0.0,0.0,MEM_STRESS,17025583.0,MEM_STRESS,4169885.0,MEM_STRESS,32.06579747899157,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,623.75,1144.0,1220.0,1163.0,1220.0,1178.0,1193.0,1209.0,1215.0,0.0,0.0,MEM_STRESS,10740.0,11444.0,11535.0,12050.0,10913.0,11820.0,11053.0,10755.0,0.0,0.0,MEM_STRESS,19.22619127057161,21.910084920634905,21.7931599614018,21.265920490620484,21.227358350908357,20.932107191308607,21.229343650793663,20.48481666666667,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1359872.0,5231605.0,511209.8220000631,6519422.0,MEM_STRESS
2025-05-17 17:05:30,0.0,MEM_STRESS,13.0,MEM_STRESS,66.0,MEM_STRESS,7.0,7.0,7.0,5.0,25.0,9.0,0.0,17.0,0.0,0.0,MEM_STRESS,266.0,316.0,296.0,284.0,267.0,286.0,260.0,273.0,0.0,0.0,MEM_STRESS,16992600.0,MEM_STRESS,4171152.0,MEM_STRESS,32.61223690476188,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,622.5,1152.0,1358.0,1203.0,1288.0,1195.0,1222.0,1201.0,1280.0,0.0,0.0,MEM_STRESS,10745.0,11746.0,11807.0,12050.0,10931.0,11820.0,11020.0,10690.0,0.0,0.0,MEM_STRESS,20.033661865809712,22.789905555555528,22.64264256854257,22.835351406926407,21.18624441317941,22.684209874485425,21.216623015873036,20.713849999999997,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1359872.0,5278121.0,511209.8220000631,6502767.0,MEM_STRESS
2025-05-17 17:05:45,0.0,MEM_STRESS,13.0,MEM_STRESS,66.0,MEM_STRESS,7.0,8.0,7.0,5.0,28.0,9.0,0.0,18.0,0.0,0.0,MEM_STRESS,273.0,320.0,300.0,289.0,269.0,286.0,261.0,270.0,0.0,0.0,MEM_STRESS,16977842.0,MEM_STRESS,4171348.0,MEM_STRESS,32.67832023809521,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,1753.0,1170.0,1374.0,1225.0,1311.0,1212.0,1225.0,1209.0,1280.0,0.0,0.0,MEM_STRESS,10745.0,11857.0,12009.0,12050.0,10948.0,11820.0,11020.0,10690.0,0.0,0.0,MEM_STRESS,20.449558333333325,23.22122698412697,23.02724653679653,23.396456168831165,21.2979064983165,22.915576510627066,21.34736468253969,20.99210833333332,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1220608.0,5250563.0,511209.8220000631,6582123.0,MEM_STRESS
2025-05-17 17:06:00,0.0,MEM_STRESS,13.0,MEM_STRESS,45.0,MEM_STRESS,8.0,10.0,8.0,5.0,22.0,9.0,4.0,14.0,0.0,0.0,MEM_STRESS,279.0,321.0,304.0,296.0,273.0,287.0,266.0,273.0,0.0,0.0,MEM_STRESS,16791741.0,MEM_STRESS,4172073.0,MEM_STRESS,33.190018907563,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,1983.0,1188.0,1345.0,1237.0,1333.0,1228.0,1241.0,1218.0,1280.0,0.0,0.0,MEM_STRESS,10745.0,12160.0,12483.0,13071.0,11016.0,11958.0,11020.0,10690.0,0.0,0.0,MEM_STRESS,21.384558669108664,23.83401904761903,23.63070535714285,23.75667124819625,21.825976815776816,22.87219345515595,21.86445241702742,21.525891666666656,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1220608.0,5253582.0,511209.8220000631,6591214.0,MEM_STRESS
2025-05-17 17:06:15,0.0,MEM_STRESS,13.0,MEM_STRESS,45.0,MEM_STRESS,8.0,9.0,8.0,10.0,14.0,9.0,4.0,13.0,0.0,0.0,MEM_STRESS,282.0,321.0,308.0,296.0,285.0,291.0,270.0,275.0,0.0,0.0,MEM_STRESS,16685624.0,MEM_STRESS,4172465.0,MEM_STRESS,33.31637128851538,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,3089.0,1216.0,1344.0,1258.0,1339.0,1231.0,1253.0,1236.0,1286.0,0.0,0.0,MEM_STRESS,13800.0,13453.0,12858.0,13088.0,11715.0,12095.0,12750.0,13330.0,0.0,0.0,MEM_STRESS,21.94871184371184,24.491135714285697,24.28864424603174,23.99006013708515,22.253606397306395,22.912092589355083,23.1384797979798,22.644241666666662,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1220608.0,5324020.0,511209.8220000631,6591339.0,MEM_STRESS
2025-05-17 17:06:30,0.0,MEM_STRESS,13.0,MEM_STRESS,45.0,MEM_STRESS,5.0,2.0,4.0,10.0,3.0,9.0,9.0,1.0,0.0,0.0,MEM_STRESS,302.0,321.0,318.0,308.0,296.0,304.0,288.0,285.0,0.0,0.0,MEM_STRESS,16573548.0,MEM_STRESS,4172975.0,MEM_STRESS,33.23058928571425,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,3079.0,1324.0,1259.0,1362.0,1390.0,1359.0,1341.0,1422.0,1338.0,0.0,0.0,MEM_STRESS,13800.0,14157.0,14122.0,13455.0,12133.0,12179.0,12750.0,13330.0,0.0,0.0,MEM_STRESS,25.451759126984125,27.369984829059828,27.234925,24.978648268398263,23.96982965182964,23.187436714674213,24.65643571428572,25.23230476190477,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1249761.0,5308299.0,511209.8220000631,6591339.0,MEM_STRESS
2025-05-17 17:06:45,0.0,MEM_STRESS,13.0,MEM_STRESS,45.0,MEM_STRESS,4.0,2.0,4.0,10.0,2.0,9.0,9.0,0.0,0.0,0.0,MEM_STRESS,311.0,322.0,327.0,311.0,301.0,311.0,297.0,291.0,0.0,0.0,MEM_STRESS,16545027.0,MEM_STRESS,4173000.0,MEM_STRESS,32.85,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,2974.0,1329.0,1245.0,1375.0,1401.0,1388.0,1357.0,1461.0,1345.0,0.0,0.0,MEM_STRESS,13800.0,14988.0,14867.0,13630.0,12492.0,12406.0,12750.0,13330.0,0.0,0.0,MEM_STRESS,26.75943055555556,28.40425625763126,28.0702341991342,25.50876255411255,24.550453461353456,23.97152747946498,25.38410793650793,26.151046031746045,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1245504.0,5261877.0,511209.8220000631,6552784.0,MEM_STRESS
2025-05-17 17:07:00,0.0,MEM_STRESS,13.0,MEM_STRESS,57.0,MEM_STRESS,4.0,2.0,4.0,8.0,3.0,9.0,7.0,2.0,0.0,0.0,MEM_STRESS,312.0,323.0,325.0,314.0,300.0,314.0,301.0,295.0,0.0,0.0,MEM_STRESS,16484084.0,MEM_STRESS,4173091.0,MEM_STRESS,32.85,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,2911.074479620621,1310.0,1245.0,1371.0,1407.0,1372.0,1341.0,1465.0,1342.0,0.0,0.0,MEM_STRESS,13216.0,14885.0,15109.0,13899.0,12693.0,12661.0,13310.0,14096.0,0.0,0.0,MEM_STRESS,25.752833333333346,27.71906459096459,28.45945654761905,26.30406269841269,24.95636294353794,24.676338712676216,25.29838791486291,26.65791522366523,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1240402.0,5246033.0,511209.8220000631,6527966.0,MEM_STRESS
2025-05-17 17:07:15,0.0,MEM_STRESS,13.0,MEM_STRESS,57.0,MEM_STRESS,4.0,2.0,4.0,8.0,3.0,9.0,7.0,2.0,0.0,0.0,MEM_STRESS,312.0,326.0,325.0,314.0,300.0,315.0,301.0,295.0,0.0,0.0,MEM_STRESS,16338301.0,MEM_STRESS,4172933.0,MEM_STRESS,34.0,MEM_STRESS,396.0,44103.0,19.97463763992481,63377.0,MEM_STRESS,MEM_STRESS,2749.2319643654087,1304.0,1247.0,1369.0,1399.0,1372.0,1339.0,1462.0,1342.0,0.0,0.0,MEM_STRESS,13216.0,14453.0,15121.0,14035.0,13042.0,13812.0,13335.0,14286.0,0.0,0.0,MEM_STRESS,25.70368333333334,27.712514590964584,28.475556547619057,26.61244105339105,25.5389750856442,25.46790456765457,25.33398791486291,26.931639033189043,0.0,0.0,MEM_STRESS,0.0,MEM_STRESS,0.0,MEM_STRESS,1248025.0,5164787.0,511209.8220000631,6489196.0,MEM_STRESS
